filename,Class,pmi
class02_identity0909.png,2,58.0
class02_identity0435.png,2,67.0
class02_identity1962.png,2,68.0
class02_identity2977.png,2,50.0
class02_identity1431.png,2,68.0
class02_identity2707.png,2,72.0
class02_identity1542.png,2,52.0
class02_identity2302.png,2,55.0
class02_identity2489.png,2,69.0
class02_identity0791.png,2,55.0
class02_identity1716.png,2,57.0
class02_identity0966.png,2,70.0
class02_identity2394.png,2,51.0
class02_identity2152.png,2,54.0
class02_identity2329.png,2,56.0
class02_identity2261.png,2,54.0
class02_identity1473.png,2,66.0
class02_identity1661.png,2,51.0
class02_identity0989.png,2,54.0
class02_identity1671.png,2,49.0
class02_identity2314.png,2,62.0
class02_identity2853.png,2,63.0
class02_identity2488.png,2,71.0
class02_identity0300.png,2,68.0
class02_identity0154.png,2,64.0
class02_identity0751.png,2,58.0
class02_identity2107.png,2,50.0
class02_identity2556.png,2,56.0
class02_identity0352.png,2,58.0
class02_identity0625.png,2,71.0
class02_identity2670.png,2,58.0
class02_identity0143.png,2,71.0
class02_identity1811.png,2,63.0
class02_identity2395.png,2,51.0
class02_identity1140.png,2,70.0
class02_identity2622.png,2,56.0
class02_identity1344.png,2,57.0
class02_identity2815.png,2,69.0
class02_identity1620.png,2,67.0
class02_identity0067.png,2,70.0
class02_identity2437.png,2,55.0
class02_identity2512.png,2,62.0
class02_identity0433.png,2,52.0
class02_identity2662.png,2,66.0
class02_identity1810.png,2,56.0
class02_identity0503.png,2,69.0
class02_identity0066.png,2,53.0
class02_identity0880.png,2,57.0
class02_identity1675.png,2,53.0
class02_identity2949.png,2,51.0
class02_identity0781.png,2,50.0
class02_identity0514.png,2,54.0
class02_identity2368.png,2,58.0
class02_identity1461.png,2,68.0
class02_identity0615.png,2,72.0
class02_identity1418.png,2,67.0
class02_identity1897.png,2,58.0
class02_identity0266.png,2,63.0
class02_identity0918.png,2,52.0
class02_identity0741.png,2,63.0
class02_identity1751.png,2,71.0
class02_identity2713.png,2,58.0
class02_identity2768.png,2,71.0
class02_identity2231.png,2,61.0
class02_identity2258.png,2,57.0
class02_identity1782.png,2,65.0
class02_identity0714.png,2,66.0
class02_identity2971.png,2,64.0
class02_identity0619.png,2,63.0
class02_identity1967.png,2,51.0
class02_identity1460.png,2,68.0
class02_identity2661.png,2,50.0
class02_identity2049.png,2,62.0
class02_identity2352.png,2,72.0
class02_identity2786.png,2,59.0
class02_identity1030.png,2,68.0
class02_identity0757.png,2,57.0
class02_identity2529.png,2,49.0
class02_identity0806.png,2,51.0
class02_identity2743.png,2,56.0
class02_identity2058.png,2,70.0
class02_identity0476.png,2,67.0
class02_identity2624.png,2,67.0
class02_identity0846.png,2,49.0
class02_identity1421.png,2,70.0
class02_identity2265.png,2,57.0
class02_identity0432.png,2,67.0
class02_identity1150.png,2,50.0
class02_identity0674.png,2,54.0
class02_identity0999.png,2,64.0
class02_identity1145.png,2,65.0
class02_identity0828.png,2,69.0
class02_identity2434.png,2,63.0
class02_identity2544.png,2,57.0
class02_identity1471.png,2,54.0
class02_identity0627.png,2,67.0
class02_identity2705.png,2,62.0
class02_identity2810.png,2,69.0
class02_identity2585.png,2,64.0
class02_identity1701.png,2,51.0
class02_identity1225.png,2,64.0
class02_identity2633.png,2,60.0
class02_identity0146.png,2,62.0
class02_identity2182.png,2,59.0
class02_identity1596.png,2,59.0
class02_identity1703.png,2,70.0
class02_identity2675.png,2,52.0
class02_identity1631.png,2,54.0
class02_identity1273.png,2,59.0
class02_identity0209.png,2,62.0
class02_identity2568.png,2,71.0
class02_identity0688.png,2,64.0
class02_identity1357.png,2,58.0
class02_identity0351.png,2,70.0
class02_identity0234.png,2,61.0
class02_identity0368.png,2,66.0
class02_identity0740.png,2,50.0
class02_identity0237.png,2,63.0
class02_identity0677.png,2,51.0
class02_identity1071.png,2,59.0
class02_identity0140.png,2,57.0
class02_identity2925.png,2,59.0
class02_identity0660.png,2,52.0
class02_identity0934.png,2,61.0
class02_identity2856.png,2,65.0
class02_identity1391.png,2,49.0
class02_identity2811.png,2,70.0
class02_identity2797.png,2,66.0
class02_identity2145.png,2,63.0
class02_identity2249.png,2,62.0
class02_identity0591.png,2,50.0
class02_identity2897.png,2,55.0
class02_identity1147.png,2,65.0
class02_identity0106.png,2,60.0
class02_identity1458.png,2,68.0
class02_identity2851.png,2,64.0
class02_identity0579.png,2,69.0
class02_identity1658.png,2,63.0
class02_identity1852.png,2,50.0
class02_identity0867.png,2,55.0
class02_identity2438.png,2,57.0
class02_identity0387.png,2,66.0
class02_identity2155.png,2,53.0
class02_identity2183.png,2,58.0
class02_identity2781.png,2,63.0
class02_identity2235.png,2,71.0
class02_identity1393.png,2,64.0
class02_identity2461.png,2,52.0
class02_identity0488.png,2,49.0
class02_identity0949.png,2,69.0
class02_identity1850.png,2,68.0
class02_identity1276.png,2,56.0
class02_identity0395.png,2,71.0
class02_identity0263.png,2,54.0
class02_identity0793.png,2,58.0
class02_identity1909.png,2,66.0
class02_identity1338.png,2,49.0
class02_identity2474.png,2,66.0
class02_identity0780.png,2,62.0
class02_identity0421.png,2,51.0
class02_identity1538.png,2,56.0
class02_identity0141.png,2,52.0
class02_identity1222.png,2,63.0
class02_identity0208.png,2,52.0
class02_identity0103.png,2,69.0
class02_identity2357.png,2,53.0
class02_identity0150.png,2,64.0
class02_identity2516.png,2,71.0
class02_identity1066.png,2,58.0
class02_identity1311.png,2,65.0
class02_identity1677.png,2,71.0
class02_identity0540.png,2,57.0
class02_identity0787.png,2,62.0
class02_identity2784.png,2,64.0
class02_identity2663.png,2,64.0
class02_identity1310.png,2,56.0
class02_identity0423.png,2,63.0
class02_identity2026.png,2,66.0
class02_identity2234.png,2,53.0
class02_identity2209.png,2,61.0
class02_identity2891.png,2,55.0
class02_identity0289.png,2,68.0
class02_identity1793.png,2,65.0
class02_identity2625.png,2,72.0
class02_identity1314.png,2,53.0
class02_identity0272.png,2,51.0
class02_identity1232.png,2,57.0
class02_identity0381.png,2,62.0
class02_identity2328.png,2,59.0
class02_identity0716.png,2,65.0
class02_identity1116.png,2,57.0
class02_identity2756.png,2,49.0
class02_identity0715.png,2,58.0
class02_identity0673.png,2,72.0
class02_identity0634.png,2,58.0
class02_identity2288.png,2,67.0
class02_identity0129.png,2,67.0
class02_identity2062.png,2,70.0
class02_identity2885.png,2,64.0
class02_identity0313.png,2,53.0
class02_identity0666.png,2,63.0
class02_identity0502.png,2,66.0
class02_identity0408.png,2,64.0
class02_identity0151.png,2,60.0
class02_identity2316.png,2,59.0
class02_identity1796.png,2,66.0
class02_identity1937.png,2,66.0
class02_identity2073.png,2,61.0
class02_identity1973.png,2,63.0
class02_identity0622.png,2,59.0
class02_identity1615.png,2,55.0
class02_identity2070.png,2,71.0
class02_identity0631.png,2,56.0
class02_identity0754.png,2,67.0
class02_identity0887.png,2,61.0
class02_identity1698.png,2,56.0
class02_identity2156.png,2,62.0
class02_identity0076.png,2,50.0
class02_identity0543.png,2,59.0
class02_identity2307.png,2,72.0
class02_identity2396.png,2,64.0
class02_identity1626.png,2,71.0
class02_identity2181.png,2,61.0
class02_identity2317.png,2,61.0
class02_identity1673.png,2,70.0
class02_identity1299.png,2,69.0
class02_identity2676.png,2,53.0
class02_identity1236.png,2,64.0
class02_identity1074.png,2,50.0
class02_identity1350.png,2,53.0
class02_identity2142.png,2,65.0
class02_identity2475.png,2,67.0
class02_identity2088.png,2,59.0
class02_identity2580.png,2,52.0
class02_identity1477.png,2,63.0
class02_identity0635.png,2,52.0
class02_identity2855.png,2,65.0
class02_identity2114.png,2,63.0
class02_identity1146.png,2,49.0
class02_identity0556.png,2,72.0
class02_identity0856.png,2,53.0
class02_identity1804.png,2,62.0
class02_identity0854.png,2,69.0
class02_identity0018.png,2,53.0
class02_identity1354.png,2,51.0
class02_identity2700.png,2,64.0
class02_identity0430.png,2,57.0
class02_identity2218.png,2,59.0
class02_identity2963.png,2,68.0
class02_identity0937.png,2,71.0
class02_identity2802.png,2,61.0
class02_identity0419.png,2,69.0
class02_identity2908.png,2,51.0
class02_identity0225.png,2,59.0
class02_identity1110.png,2,70.0
class02_identity2747.png,2,66.0
class02_identity2637.png,2,61.0
class02_identity0663.png,2,59.0
class02_identity0235.png,2,69.0
class02_identity1449.png,2,71.0
class02_identity0088.png,2,64.0
class02_identity1507.png,2,66.0
class02_identity1976.png,2,50.0
class02_identity0539.png,2,68.0
class02_identity2301.png,2,51.0
class02_identity0811.png,2,56.0
class02_identity0672.png,2,69.0
class02_identity1619.png,2,70.0
class02_identity2276.png,2,58.0
class02_identity0031.png,2,56.0
class02_identity2151.png,2,72.0
class02_identity1704.png,2,51.0
class02_identity2030.png,2,62.0
class02_identity2892.png,2,52.0
class02_identity1892.png,2,69.0
class02_identity1706.png,2,71.0
class02_identity2701.png,2,52.0
class02_identity1590.png,2,63.0
class02_identity0474.png,2,54.0
class02_identity2739.png,2,71.0
class02_identity2829.png,2,58.0
class02_identity1459.png,2,49.0
class02_identity1023.png,2,50.0
class02_identity0545.png,2,59.0
class02_identity1958.png,2,50.0
class02_identity0306.png,2,58.0
class02_identity1556.png,2,60.0
class02_identity1674.png,2,60.0
class02_identity1592.png,2,62.0
class02_identity0704.png,2,53.0
class02_identity0908.png,2,56.0
class02_identity0891.png,2,65.0
class02_identity2500.png,2,62.0
class02_identity0632.png,2,67.0
class02_identity1396.png,2,70.0
class02_identity1035.png,2,54.0
class02_identity2785.png,2,54.0
class02_identity0970.png,2,54.0
class02_identity2546.png,2,51.0
class02_identity1234.png,2,68.0
class02_identity2112.png,2,61.0
class02_identity2168.png,2,68.0
class02_identity1926.png,2,70.0
class02_identity0698.png,2,56.0
class02_identity0816.png,2,64.0
class02_identity2744.png,2,67.0
class02_identity1878.png,2,53.0
class02_identity1932.png,2,56.0
class02_identity2816.png,2,63.0
class02_identity0230.png,2,69.0
class02_identity2513.png,2,57.0
class02_identity2542.png,2,63.0
class02_identity2421.png,2,57.0
class02_identity1302.png,2,70.0
class02_identity1887.png,2,49.0
class02_identity2703.png,2,63.0
class02_identity0008.png,2,58.0
class02_identity1306.png,2,70.0
class02_identity1498.png,2,66.0
class02_identity1141.png,2,54.0
class02_identity0276.png,2,51.0
class02_identity2143.png,2,63.0
class02_identity1768.png,2,60.0
class02_identity2927.png,2,67.0
class02_identity1800.png,2,58.0
class02_identity2608.png,2,69.0
class02_identity0965.png,2,62.0
class02_identity0061.png,2,71.0
class02_identity1395.png,2,57.0
class02_identity0142.png,2,63.0
class02_identity1550.png,2,58.0
class02_identity2505.png,2,55.0
class02_identity1062.png,2,61.0
class02_identity1714.png,2,64.0
class02_identity0027.png,2,52.0
class02_identity2844.png,2,56.0
class02_identity1568.png,2,61.0
class02_identity0339.png,2,67.0
class02_identity1740.png,2,60.0
class02_identity0232.png,2,67.0
class02_identity2338.png,2,58.0
class02_identity2343.png,2,71.0
class02_identity0392.png,2,58.0
class02_identity1223.png,2,49.0
class02_identity0063.png,2,70.0
class02_identity2153.png,2,61.0
class02_identity0935.png,2,57.0
class02_identity0967.png,2,49.0
class02_identity1632.png,2,67.0
class02_identity1289.png,2,70.0
class02_identity0659.png,2,72.0
class02_identity0703.png,2,50.0
class02_identity1750.png,2,68.0
class02_identity2609.png,2,72.0
class02_identity0048.png,2,64.0
class02_identity0310.png,2,58.0
class02_identity1077.png,2,56.0
class02_identity1394.png,2,68.0
class02_identity1882.png,2,60.0
class02_identity2502.png,2,56.0
class02_identity0391.png,2,69.0
class02_identity0258.png,2,55.0
class02_identity1298.png,2,68.0
class02_identity0113.png,2,57.0
class02_identity0768.png,2,70.0
class02_identity1312.png,2,72.0
class02_identity0991.png,2,70.0
class02_identity0581.png,2,70.0
class02_identity0797.png,2,53.0
class02_identity1783.png,2,69.0
class02_identity0345.png,2,52.0
class02_identity0707.png,2,69.0
class02_identity2008.png,2,69.0
class02_identity0676.png,2,50.0
class02_identity0844.png,2,58.0
class02_identity0156.png,2,63.0
class02_identity1103.png,2,50.0
class02_identity1151.png,2,67.0
class02_identity1676.png,2,60.0
class02_identity0058.png,2,72.0
class02_identity2351.png,2,53.0
class02_identity1328.png,2,51.0
class02_identity1813.png,2,58.0
class02_identity2921.png,2,59.0
class02_identity2755.png,2,72.0
class02_identity0099.png,2,62.0
class02_identity1540.png,2,54.0
class02_identity2391.png,2,55.0
class02_identity1966.png,2,53.0
class02_identity2193.png,2,66.0
class02_identity1879.png,2,60.0
class02_identity1386.png,2,65.0
class02_identity0623.png,2,65.0
class02_identity1020.png,2,57.0
class02_identity2964.png,2,54.0
class02_identity2932.png,2,57.0
class02_identity1262.png,2,64.0
class02_identity2426.png,2,58.0
class02_identity1569.png,2,72.0
class02_identity1466.png,2,59.0
class02_identity0231.png,2,52.0
class02_identity1593.png,2,63.0
class02_identity2111.png,2,51.0
class02_identity2021.png,2,53.0
class02_identity2783.png,2,56.0
class02_identity2632.png,2,70.0
class02_identity0196.png,2,72.0
class02_identity0755.png,2,70.0
class02_identity0021.png,2,61.0
class02_identity0546.png,2,66.0
class02_identity0813.png,2,60.0
class02_identity2275.png,2,51.0
class02_identity2267.png,2,61.0
class02_identity2032.png,2,49.0
class02_identity1408.png,2,57.0
class02_identity0608.png,2,66.0
class02_identity0195.png,2,52.0
class02_identity1224.png,2,63.0
class02_identity1625.png,2,60.0
class02_identity2018.png,2,70.0
class02_identity2702.png,2,72.0
class02_identity2867.png,2,70.0
class02_identity2270.png,2,57.0
class02_identity0785.png,2,67.0
class02_identity1545.png,2,61.0
class02_identity0259.png,2,69.0
class02_identity1924.png,2,60.0
class02_identity0711.png,2,52.0
class02_identity1591.png,2,70.0
class02_identity1581.png,2,56.0
class02_identity1918.png,2,64.0
class02_identity1884.png,2,49.0
class02_identity2140.png,2,68.0
class02_identity0382.png,2,66.0
class02_identity1019.png,2,59.0
class02_identity1974.png,2,68.0
class02_identity2472.png,2,56.0
class02_identity2473.png,2,69.0
class02_identity1963.png,2,51.0
class02_identity1998.png,2,69.0
class02_identity0744.png,2,63.0
class02_identity0271.png,2,71.0
class02_identity1853.png,2,58.0
class02_identity2671.png,2,69.0
class02_identity1181.png,2,62.0
class02_identity1511.png,2,52.0
class02_identity2582.png,2,53.0
class02_identity0449.png,2,50.0
class02_identity1101.png,2,50.0
class02_identity2227.png,2,58.0
class02_identity1666.png,2,64.0
class02_identity0840.png,2,52.0
class02_identity2630.png,2,52.0
class02_identity1700.png,2,56.0
class02_identity1618.png,2,66.0
class02_identity1128.png,2,53.0
class02_identity1977.png,2,61.0
class02_identity2219.png,2,63.0
class02_identity0804.png,2,60.0
class02_identity1209.png,2,70.0
class02_identity0343.png,2,72.0
class02_identity0552.png,2,71.0
class02_identity0116.png,2,66.0
class02_identity2584.png,2,62.0
class02_identity2458.png,2,67.0
class02_identity1346.png,2,72.0
class02_identity2552.png,2,72.0
class02_identity1817.png,2,53.0
class02_identity2636.png,2,62.0
class02_identity2698.png,2,69.0
class02_identity2381.png,2,52.0
class02_identity0542.png,2,64.0
class02_identity2221.png,2,68.0
class02_identity0062.png,2,62.0
class02_identity0568.png,2,57.0
class02_identity0706.png,2,50.0
class02_identity1738.png,2,71.0
class02_identity2422.png,2,60.0
class02_identity1423.png,2,55.0
class02_identity2024.png,2,63.0
class02_identity1272.png,2,63.0
class02_identity0807.png,2,56.0
class02_identity0747.png,2,60.0
class02_identity2510.png,2,52.0
class02_identity0032.png,2,70.0
class02_identity1271.png,2,60.0
class02_identity2551.png,2,66.0
class02_identity1227.png,2,69.0
class02_identity0501.png,2,60.0
class02_identity1794.png,2,50.0
class02_identity0342.png,2,61.0
class02_identity2169.png,2,57.0
class02_identity2515.png,2,55.0
class02_identity2220.png,2,52.0
class02_identity0717.png,2,63.0
class02_identity0738.png,2,51.0
class02_identity0307.png,2,70.0
class02_identity1105.png,2,55.0
class02_identity0462.png,2,69.0
class02_identity1341.png,2,69.0
class02_identity0586.png,2,68.0
class02_identity0305.png,2,49.0
class02_identity1315.png,2,50.0
class02_identity1405.png,2,59.0
class02_identity2232.png,2,56.0
class02_identity1420.png,2,53.0
class02_identity2634.png,2,67.0
class02_identity0316.png,2,55.0
class02_identity2550.png,2,51.0
class02_identity0896.png,2,66.0
class02_identity2023.png,2,55.0
class02_identity2464.png,2,67.0
class02_identity0425.png,2,55.0
class02_identity1220.png,2,56.0
class02_identity2100.png,2,59.0
class02_identity0743.png,2,53.0
class02_identity0072.png,2,68.0
class02_identity1340.png,2,49.0
class02_identity0796.png,2,57.0
class02_identity2059.png,2,53.0
class02_identity2578.png,2,53.0
class02_identity2711.png,2,66.0
class02_identity2409.png,2,57.0
class02_identity1797.png,2,54.0
class02_identity1196.png,2,52.0
class02_identity2226.png,2,70.0
class02_identity2672.png,2,49.0
class02_identity0948.png,2,53.0
class02_identity0385.png,2,49.0
class02_identity0380.png,2,60.0
class02_identity1464.png,2,56.0
class02_identity2543.png,2,67.0
class02_identity0422.png,2,59.0
class02_identity2706.png,2,49.0
class02_identity2185.png,2,54.0
class02_identity0222.png,2,57.0
class02_identity2806.png,2,50.0
class02_identity2506.png,2,53.0
class02_identity2884.png,2,72.0
class02_identity1869.png,2,62.0
class02_identity2667.png,2,65.0
class02_identity1184.png,2,52.0
class02_identity1106.png,2,72.0
class02_identity1972.png,2,51.0
class02_identity1587.png,2,64.0
class02_identity2674.png,2,63.0
class02_identity1117.png,2,60.0
class02_identity2248.png,2,65.0
class02_identity0112.png,2,67.0
class02_identity1392.png,2,52.0
class02_identity1672.png,2,63.0
class02_identity2117.png,2,65.0
class02_identity1307.png,2,56.0
class02_identity1595.png,2,68.0
class02_identity2311.png,2,50.0
class02_identity1061.png,2,72.0
class02_identity2895.png,2,70.0
class02_identity1585.png,2,65.0
class02_identity0667.png,2,58.0
class02_identity0885.png,2,63.0
class02_identity0460.png,2,69.0
class02_identity0505.png,2,49.0
class02_identity0988.png,2,50.0
class02_identity0178.png,2,64.0
class02_identity0964.png,2,61.0
class02_identity1664.png,2,62.0
class02_identity0621.png,2,70.0
class02_identity1107.png,2,52.0
class02_identity1636.png,2,64.0
class02_identity1300.png,2,71.0
class02_identity0102.png,2,63.0
class02_identity1275.png,2,51.0
class02_identity0262.png,2,51.0
class02_identity2208.png,2,59.0
class02_identity1316.png,2,68.0
class02_identity2304.png,2,53.0
class02_identity0592.png,2,51.0
class02_identity0023.png,2,53.0
class02_identity2113.png,2,57.0
class02_identity0882.png,2,68.0
class02_identity2141.png,2,69.0
class02_identity1305.png,2,67.0
class02_identity0260.png,2,66.0
class02_identity0060.png,2,71.0
class02_identity2923.png,2,59.0
class02_identity0790.png,2,61.0
class02_identity1381.png,2,68.0
class02_identity2791.png,2,65.0
class02_identity2260.png,2,58.0
class02_identity2419.png,2,63.0
class02_identity0226.png,2,65.0
class02_identity0752.png,2,68.0
class02_identity0782.png,2,62.0
class02_identity2380.png,2,52.0
class03_identity0033.png,3,81.0
class03_identity1375.png,3,93.0
class03_identity1502.png,3,91.0
class03_identity2989.png,3,91.0
class03_identity1717.png,3,80.0
class03_identity1067.png,3,96.0
class03_identity2862.png,3,74.0
class03_identity1300.png,3,91.0
class03_identity1710.png,3,88.0
class03_identity0286.png,3,78.0
class03_identity2437.png,3,89.0
class03_identity2135.png,3,93.0
class03_identity1706.png,3,96.0
class03_identity1117.png,3,92.0
class03_identity0546.png,3,85.0
class03_identity0607.png,3,77.0
class03_identity1759.png,3,94.0
class03_identity3000.png,3,80.0
class03_identity2635.png,3,74.0
class03_identity1746.png,3,91.0
class03_identity1476.png,3,95.0
class03_identity1577.png,3,76.0
class03_identity1513.png,3,79.0
class03_identity2899.png,3,73.0
class03_identity2368.png,3,87.0
class03_identity1289.png,3,83.0
class03_identity1377.png,3,86.0
class03_identity1773.png,3,77.0
class03_identity0445.png,3,86.0
class03_identity0309.png,3,95.0
class03_identity0195.png,3,79.0
class03_identity2250.png,3,86.0
class03_identity1922.png,3,89.0
class03_identity2442.png,3,92.0
class03_identity0145.png,3,88.0
class03_identity0914.png,3,96.0
class03_identity1105.png,3,96.0
class03_identity1515.png,3,74.0
class03_identity0613.png,3,95.0
class03_identity0905.png,3,77.0
class03_identity0967.png,3,89.0
class03_identity2867.png,3,79.0
class03_identity1894.png,3,90.0
class03_identity2294.png,3,83.0
class03_identity0504.png,3,94.0
class03_identity2812.png,3,88.0
class03_identity1187.png,3,89.0
class03_identity0531.png,3,85.0
class03_identity0643.png,3,83.0
class03_identity0554.png,3,78.0
class03_identity1603.png,3,87.0
class03_identity2727.png,3,90.0
class03_identity1567.png,3,83.0
class03_identity2801.png,3,90.0
class03_identity2346.png,3,84.0
class03_identity2686.png,3,94.0
class03_identity0730.png,3,96.0
class03_identity0185.png,3,94.0
class03_identity0746.png,3,93.0
class03_identity2484.png,3,95.0
class03_identity2046.png,3,81.0
class03_identity1548.png,3,92.0
class03_identity1120.png,3,88.0
class03_identity0433.png,3,79.0
class03_identity1413.png,3,80.0
class03_identity1777.png,3,81.0
class03_identity2168.png,3,90.0
class03_identity0287.png,3,82.0
class03_identity0778.png,3,80.0
class03_identity2008.png,3,82.0
class03_identity2009.png,3,82.0
class03_identity2141.png,3,95.0
class03_identity2341.png,3,79.0
class03_identity0378.png,3,95.0
class03_identity0623.png,3,95.0
class03_identity2657.png,3,88.0
class03_identity0018.png,3,83.0
class03_identity0813.png,3,88.0
class03_identity0972.png,3,84.0
class03_identity0457.png,3,90.0
class03_identity0732.png,3,96.0
class03_identity1770.png,3,81.0
class03_identity2242.png,3,82.0
class03_identity2630.png,3,76.0
class03_identity2336.png,3,91.0
class03_identity0722.png,3,94.0
class03_identity0656.png,3,90.0
class03_identity2535.png,3,85.0
class03_identity1002.png,3,85.0
class03_identity0254.png,3,84.0
class03_identity2975.png,3,77.0
class03_identity2962.png,3,82.0
class03_identity0547.png,3,74.0
class03_identity0684.png,3,82.0
class03_identity2331.png,3,95.0
class03_identity0352.png,3,75.0
class03_identity2870.png,3,84.0
class03_identity1015.png,3,87.0
class03_identity0141.png,3,93.0
class03_identity2920.png,3,81.0
class03_identity0619.png,3,96.0
class03_identity2184.png,3,88.0
class03_identity0418.png,3,79.0
class03_identity2914.png,3,79.0
class03_identity1374.png,3,90.0
class03_identity0341.png,3,81.0
class03_identity1165.png,3,90.0
class03_identity1602.png,3,95.0
class03_identity2961.png,3,81.0
class03_identity0568.png,3,77.0
class03_identity2534.png,3,76.0
class03_identity2332.png,3,92.0
class03_identity0718.png,3,96.0
class03_identity0782.png,3,91.0
class03_identity2948.png,3,80.0
class03_identity0257.png,3,80.0
class03_identity0230.png,3,74.0
class03_identity2291.png,3,94.0
class03_identity0333.png,3,89.0
class03_identity2594.png,3,80.0
class03_identity0740.png,3,93.0
class03_identity0036.png,3,80.0
class03_identity0949.png,3,74.0
class03_identity2182.png,3,76.0
class03_identity1923.png,3,86.0
class03_identity2351.png,3,83.0
class03_identity0184.png,3,95.0
class03_identity2876.png,3,88.0
class03_identity0790.png,3,76.0
class03_identity0692.png,3,94.0
class03_identity0118.png,3,77.0
class03_identity2277.png,3,73.0
