filename,Class,pmi
class01_identity0226_sample01.bmp,1,47.0
class01_identity0835_sample10.bmp,1,25.0
class01_identity0549_sample03.bmp,1,28.0
class01_identity0549_sample10.bmp,1,38.0
class01_identity0712_sample06.bmp,1,32.0
class01_identity0962_sample05.bmp,1,30.0
class01_identity0438_sample10.bmp,1,47.0
class01_identity0168_sample06.bmp,1,41.0
class01_identity0805_sample06.bmp,1,39.0
class01_identity0274_sample09.bmp,1,26.0
class01_identity0711_sample03.bmp,1,42.0
class01_identity0393_sample01.bmp,1,32.0
class01_identity0777_sample05.bmp,1,28.0
class01_identity0355_sample03.bmp,1,39.0
class01_identity0301_sample06.bmp,1,29.0
class01_identity0105_sample07.bmp,1,39.0
class01_identity0591_sample10.bmp,1,46.0
class01_identity0983_sample03.bmp,1,41.0
class01_identity0447_sample04.bmp,1,42.0
class01_identity0271_sample08.bmp,1,44.0
class01_identity0989_sample02.bmp,1,35.0
class01_identity0006_sample10.bmp,1,39.0
class01_identity0493_sample05.bmp,1,44.0
class01_identity0828_sample09.bmp,1,48.0
class01_identity0976_sample06.bmp,1,41.0
class01_identity0509_sample08.bmp,1,38.0
class01_identity0041_sample01.bmp,1,42.0
class01_identity0282_sample06.bmp,1,39.0
class01_identity0987_sample04.bmp,1,30.0
class01_identity0514_sample01.bmp,1,48.0
class01_identity0333_sample03.bmp,1,40.0
class01_identity0281_sample10.bmp,1,39.0
class01_identity0402_sample06.bmp,1,33.0
class01_identity0493_sample10.bmp,1,32.0
class01_identity0961_sample08.bmp,1,45.0
class01_identity0504_sample07.bmp,1,33.0
class01_identity0135_sample05.bmp,1,41.0
class01_identity0306_sample03.bmp,1,40.0
class01_identity0262_sample10.bmp,1,45.0
class01_identity0249_sample07.bmp,1,32.0
class01_identity0145_sample08.bmp,1,33.0
class01_identity0932_sample08.bmp,1,39.0
class01_identity0662_sample09.bmp,1,27.0
class01_identity0826_sample05.bmp,1,47.0
class01_identity0231_sample01.bmp,1,34.0
class01_identity0699_sample02.bmp,1,32.0
class01_identity0725_sample03.bmp,1,33.0
class01_identity0050_sample07.bmp,1,35.0
class01_identity0731_sample05.bmp,1,35.0
class01_identity0738_sample04.bmp,1,42.0
class01_identity0329_sample04.bmp,1,27.0
class01_identity0223_sample07.bmp,1,29.0
class01_identity0860_sample10.bmp,1,29.0
class01_identity0979_sample07.bmp,1,32.0
class01_identity0052_sample03.bmp,1,37.0
class01_identity0765_sample08.bmp,1,47.0
class01_identity0469_sample06.bmp,1,29.0
class01_identity0835_sample06.bmp,1,47.0
class01_identity0361_sample09.bmp,1,31.0
class01_identity0629_sample05.bmp,1,27.0
class01_identity0271_sample10.bmp,1,38.0
class01_identity0124_sample08.bmp,1,38.0
class01_identity0219_sample06.bmp,1,35.0
class01_identity0894_sample10.bmp,1,42.0
class01_identity0238_sample05.bmp,1,39.0
class01_identity0720_sample01.bmp,1,38.0
class01_identity0368_sample07.bmp,1,26.0
class01_identity0399_sample02.bmp,1,31.0
class01_identity0149_sample04.bmp,1,38.0
class01_identity0308_sample08.bmp,1,37.0
class01_identity0058_sample08.bmp,1,43.0
class01_identity0412_sample01.bmp,1,47.0
class01_identity0934_sample02.bmp,1,25.0
class01_identity0905_sample03.bmp,1,43.0
class01_identity0002_sample07.bmp,1,37.0
class01_identity0261_sample04.bmp,1,40.0
class01_identity0275_sample07.bmp,1,25.0
class01_identity0916_sample05.bmp,1,36.0
class01_identity0565_sample08.bmp,1,34.0
class01_identity0702_sample09.bmp,1,37.0
class01_identity0253_sample04.bmp,1,38.0
class01_identity0568_sample06.bmp,1,42.0
class01_identity0297_sample03.bmp,1,48.0
class01_identity0955_sample08.bmp,1,48.0
class01_identity0583_sample01.bmp,1,42.0
class01_identity0604_sample03.bmp,1,44.0
class01_identity0328_sample06.bmp,1,32.0
class01_identity0112_sample01.bmp,1,40.0
class01_identity0542_sample03.bmp,1,32.0
class01_identity0842_sample07.bmp,1,33.0
class01_identity0609_sample05.bmp,1,38.0
class01_identity0890_sample10.bmp,1,40.0
class01_identity0620_sample09.bmp,1,25.0
class01_identity0269_sample09.bmp,1,37.0
class01_identity0891_sample07.bmp,1,35.0
class01_identity0249_sample03.bmp,1,46.0
class01_identity0568_sample01.bmp,1,46.0
class01_identity0610_sample06.bmp,1,37.0
class01_identity0635_sample01.bmp,1,48.0
class01_identity0489_sample07.bmp,1,30.0
class01_identity0169_sample04.bmp,1,39.0
class01_identity0231_sample05.bmp,1,29.0
class01_identity0539_sample01.bmp,1,44.0
class01_identity0675_sample08.bmp,1,42.0
class01_identity0397_sample10.bmp,1,25.0
class01_identity0209_sample05.bmp,1,37.0
class01_identity0558_sample06.bmp,1,43.0
class01_identity0627_sample07.bmp,1,43.0
class01_identity0886_sample10.bmp,1,46.0
class01_identity0140_sample06.bmp,1,25.0
class01_identity0220_sample01.bmp,1,27.0
class01_identity0887_sample10.bmp,1,45.0
class01_identity0129_sample05.bmp,1,38.0
class01_identity0336_sample07.bmp,1,29.0
class01_identity0197_sample06.bmp,1,39.0
class01_identity0664_sample08.bmp,1,30.0
class01_identity0323_sample05.bmp,1,26.0
class01_identity0245_sample03.bmp,1,33.0
class01_identity0762_sample09.bmp,1,37.0
class01_identity0925_sample06.bmp,1,35.0
class01_identity0333_sample09.bmp,1,31.0
class01_identity0370_sample05.bmp,1,39.0
class01_identity0382_sample01.bmp,1,35.0
class01_identity0505_sample01.bmp,1,35.0
class01_identity0740_sample08.bmp,1,37.0
class01_identity0655_sample04.bmp,1,33.0
class01_identity0891_sample05.bmp,1,38.0
class01_identity0534_sample08.bmp,1,33.0
class01_identity0022_sample07.bmp,1,27.0
class01_identity0615_sample07.bmp,1,40.0
class01_identity0738_sample08.bmp,1,25.0
class01_identity0191_sample01.bmp,1,48.0
class01_identity0010_sample06.bmp,1,42.0
class01_identity0142_sample06.bmp,1,26.0
class01_identity0297_sample07.bmp,1,36.0
class01_identity0971_sample04.bmp,1,32.0
class01_identity0934_sample07.bmp,1,45.0
class01_identity0928_sample09.bmp,1,27.0
class01_identity0218_sample09.bmp,1,45.0
class01_identity0641_sample01.bmp,1,26.0
class01_identity0673_sample01.bmp,1,25.0
class01_identity0258_sample09.bmp,1,32.0
class01_identity0140_sample02.bmp,1,31.0
class01_identity0475_sample08.bmp,1,25.0
class01_identity0141_sample06.bmp,1,44.0
class01_identity0345_sample10.bmp,1,29.0
class01_identity0716_sample04.bmp,1,32.0
class01_identity0091_sample03.bmp,1,29.0
class01_identity0806_sample09.bmp,1,40.0
class01_identity0575_sample08.bmp,1,46.0
class01_identity0801_sample02.bmp,1,28.0
class01_identity0860_sample06.bmp,1,43.0
class01_identity0463_sample08.bmp,1,31.0
class01_identity0894_sample07.bmp,1,39.0
class01_identity0029_sample03.bmp,1,47.0
class01_identity0832_sample03.bmp,1,33.0
class01_identity0011_sample02.bmp,1,36.0
class01_identity0715_sample06.bmp,1,30.0
class01_identity0875_sample03.bmp,1,44.0
class01_identity0338_sample07.bmp,1,44.0
class01_identity0506_sample01.bmp,1,48.0
class01_identity0425_sample01.bmp,1,47.0
class01_identity0739_sample09.bmp,1,28.0
class01_identity0652_sample05.bmp,1,30.0
class01_identity0531_sample02.bmp,1,34.0
class01_identity0542_sample01.bmp,1,28.0
class01_identity0270_sample10.bmp,1,43.0
class01_identity0936_sample03.bmp,1,25.0
class01_identity0639_sample03.bmp,1,34.0
class01_identity0078_sample05.bmp,1,43.0
class01_identity0958_sample04.bmp,1,46.0
class01_identity0755_sample01.bmp,1,37.0
class01_identity0794_sample02.bmp,1,37.0
class01_identity0002_sample09.bmp,1,47.0
class01_identity0850_sample05.bmp,1,31.0
class01_identity0880_sample06.bmp,1,27.0
class01_identity0056_sample01.bmp,1,43.0
class01_identity0134_sample04.bmp,1,47.0
class01_identity0627_sample09.bmp,1,45.0
class01_identity0309_sample10.bmp,1,32.0
class01_identity0157_sample02.bmp,1,28.0
class01_identity0285_sample02.bmp,1,47.0
class01_identity0782_sample09.bmp,1,34.0
class01_identity0179_sample06.bmp,1,46.0
class01_identity0936_sample09.bmp,1,44.0
class01_identity0546_sample09.bmp,1,28.0
class01_identity0716_sample10.bmp,1,43.0
class01_identity0446_sample05.bmp,1,26.0
class02_identity0145_sample10.bmp,2,69.0
class02_identity0119_sample08.bmp,2,51.0
class02_identity0127_sample07.bmp,2,68.0
class02_identity0734_sample02.bmp,2,68.0
class02_identity0512_sample03.bmp,2,65.0
class02_identity0694_sample01.bmp,2,61.0
class02_identity0049_sample06.bmp,2,63.0
class02_identity0854_sample09.bmp,2,67.0
class02_identity0659_sample02.bmp,2,66.0
class02_identity0821_sample10.bmp,2,72.0
class02_identity0843_sample03.bmp,2,50.0
class02_identity0149_sample08.bmp,2,63.0
class02_identity0012_sample09.bmp,2,67.0
class02_identity0449_sample01.bmp,2,69.0
class02_identity0251_sample06.bmp,2,55.0
class02_identity0973_sample03.bmp,2,59.0
class02_identity0091_sample04.bmp,2,68.0
class02_identity0917_sample03.bmp,2,64.0
class02_identity0665_sample04.bmp,2,65.0
class02_identity0794_sample10.bmp,2,53.0
class02_identity0741_sample06.bmp,2,50.0
class02_identity0588_sample08.bmp,2,63.0
class02_identity0639_sample02.bmp,2,52.0
class02_identity0595_sample03.bmp,2,59.0
class02_identity0920_sample04.bmp,2,71.0
class02_identity0103_sample04.bmp,2,51.0
class02_identity0343_sample01.bmp,2,65.0
class02_identity0046_sample07.bmp,2,69.0
class02_identity0704_sample04.bmp,2,54.0
class02_identity0228_sample05.bmp,2,50.0
class02_identity0425_sample06.bmp,2,56.0
class02_identity0219_sample04.bmp,2,71.0
class02_identity0755_sample09.bmp,2,63.0
class02_identity0676_sample04.bmp,2,63.0
class02_identity0961_sample02.bmp,2,65.0
class02_identity0404_sample07.bmp,2,65.0
class02_identity0557_sample01.bmp,2,68.0
class02_identity0951_sample01.bmp,2,54.0
class02_identity0760_sample06.bmp,2,60.0
class02_identity0563_sample03.bmp,2,60.0
class02_identity0359_sample09.bmp,2,58.0
class02_identity0061_sample02.bmp,2,61.0
class02_identity0064_sample05.bmp,2,62.0
class02_identity0508_sample06.bmp,2,59.0
class02_identity0021_sample08.bmp,2,70.0
class02_identity0703_sample05.bmp,2,68.0
class02_identity0282_sample10.bmp,2,50.0
class02_identity0832_sample10.bmp,2,69.0
class02_identity0724_sample03.bmp,2,69.0
class02_identity0203_sample05.bmp,2,59.0
class02_identity0418_sample04.bmp,2,51.0
class02_identity0649_sample07.bmp,2,59.0
class02_identity0019_sample10.bmp,2,52.0
class02_identity0343_sample07.bmp,2,66.0
class02_identity0046_sample01.bmp,2,70.0
class02_identity0324_sample02.bmp,2,61.0
class02_identity0934_sample08.bmp,2,58.0
class02_identity0017_sample03.bmp,2,57.0
class02_identity0627_sample07.bmp,2,72.0
class02_identity0748_sample10.bmp,2,70.0
class02_identity0825_sample05.bmp,2,68.0
class02_identity0642_sample02.bmp,2,53.0
class02_identity0593_sample10.bmp,2,59.0
class02_identity0071_sample09.bmp,2,51.0
class02_identity0555_sample01.bmp,2,67.0
class02_identity0207_sample05.bmp,2,70.0
class02_identity0067_sample09.bmp,2,53.0
class02_identity0737_sample02.bmp,2,60.0
class02_identity0820_sample07.bmp,2,58.0
class02_identity0623_sample04.bmp,2,69.0
class02_identity0701_sample06.bmp,2,71.0
class02_identity0342_sample06.bmp,2,70.0
class02_identity0636_sample09.bmp,2,61.0
class02_identity0127_sample04.bmp,2,53.0
class02_identity0467_sample10.bmp,2,68.0
class02_identity0550_sample07.bmp,2,71.0
class02_identity0743_sample10.bmp,2,51.0
class02_identity0487_sample10.bmp,2,58.0
class02_identity0435_sample04.bmp,2,66.0
class02_identity0339_sample07.bmp,2,61.0
class02_identity0633_sample04.bmp,2,69.0
class02_identity0710_sample07.bmp,2,59.0
class02_identity0164_sample05.bmp,2,53.0
class02_identity0781_sample01.bmp,2,70.0
class02_identity0592_sample08.bmp,2,71.0
class02_identity0519_sample04.bmp,2,72.0
class02_identity0769_sample06.bmp,2,70.0
class02_identity0799_sample09.bmp,2,65.0
class02_identity0688_sample01.bmp,2,51.0
class02_identity0413_sample07.bmp,2,69.0
class02_identity0687_sample06.bmp,2,70.0
class02_identity0055_sample07.bmp,2,62.0
class02_identity0052_sample07.bmp,2,65.0
class02_identity0870_sample01.bmp,2,60.0
class02_identity0604_sample04.bmp,2,49.0
class02_identity0963_sample10.bmp,2,60.0
class02_identity0251_sample04.bmp,2,58.0
class02_identity0959_sample08.bmp,2,54.0
class02_identity0186_sample10.bmp,2,55.0
class02_identity0479_sample09.bmp,2,59.0
class02_identity0695_sample08.bmp,2,64.0
class02_identity0714_sample02.bmp,2,55.0
class02_identity0898_sample09.bmp,2,56.0
class02_identity0131_sample06.bmp,2,53.0
class02_identity0034_sample03.bmp,2,53.0
class02_identity0528_sample01.bmp,2,51.0
class02_identity0962_sample02.bmp,2,58.0
class02_identity0790_sample10.bmp,2,52.0
class02_identity0434_sample01.bmp,2,65.0
class02_identity0573_sample09.bmp,2,66.0
class02_identity0328_sample02.bmp,2,72.0
class02_identity0783_sample01.bmp,2,65.0
class02_identity0790_sample06.bmp,2,50.0
class02_identity0323_sample08.bmp,2,70.0
class02_identity0384_sample05.bmp,2,59.0
class02_identity0187_sample08.bmp,2,68.0
class02_identity0991_sample09.bmp,2,53.0
class02_identity0682_sample06.bmp,2,68.0
class02_identity0980_sample01.bmp,2,61.0
class02_identity0909_sample04.bmp,2,53.0
class02_identity0930_sample03.bmp,2,54.0
class02_identity0945_sample01.bmp,2,54.0
class02_identity0951_sample06.bmp,2,71.0
class02_identity0055_sample08.bmp,2,68.0
class02_identity0220_sample04.bmp,2,54.0
class02_identity0998_sample08.bmp,2,72.0
class02_identity0527_sample08.bmp,2,63.0
class02_identity0671_sample10.bmp,2,50.0
class02_identity0826_sample06.bmp,2,62.0
class02_identity0796_sample04.bmp,2,60.0
class02_identity0501_sample05.bmp,2,70.0
class02_identity0810_sample02.bmp,2,72.0
class02_identity0248_sample04.bmp,2,56.0
class02_identity0557_sample09.bmp,2,63.0
class02_identity0543_sample06.bmp,2,68.0
class02_identity0265_sample10.bmp,2,58.0
class02_identity0668_sample10.bmp,2,72.0
class02_identity0069_sample10.bmp,2,63.0
class02_identity0692_sample04.bmp,2,56.0
class02_identity0107_sample06.bmp,2,66.0
class02_identity0371_sample02.bmp,2,56.0
class02_identity0706_sample10.bmp,2,58.0
class02_identity0300_sample02.bmp,2,64.0
class02_identity0182_sample09.bmp,2,55.0
class02_identity0286_sample10.bmp,2,60.0
class02_identity0755_sample07.bmp,2,70.0
class02_identity0422_sample08.bmp,2,67.0
class02_identity0050_sample03.bmp,2,63.0
class02_identity0338_sample05.bmp,2,63.0
class02_identity0751_sample03.bmp,2,58.0
class02_identity0743_sample08.bmp,2,61.0
class02_identity0172_sample07.bmp,2,65.0
class02_identity0368_sample02.bmp,2,65.0
class02_identity0361_sample01.bmp,2,62.0
class02_identity0513_sample04.bmp,2,54.0
class02_identity0969_sample02.bmp,2,55.0
class02_identity0319_sample06.bmp,2,68.0
class02_identity0218_sample10.bmp,2,53.0
class02_identity0730_sample07.bmp,2,57.0
class02_identity0968_sample10.bmp,2,50.0
class02_identity0622_sample05.bmp,2,69.0
class02_identity0816_sample08.bmp,2,64.0
class02_identity0005_sample09.bmp,2,60.0
class02_identity0335_sample07.bmp,2,66.0
class02_identity0341_sample07.bmp,2,52.0
class02_identity0931_sample01.bmp,2,71.0
class02_identity0337_sample02.bmp,2,65.0
class02_identity0386_sample04.bmp,2,52.0
class02_identity0049_sample10.bmp,2,58.0
class02_identity0151_sample06.bmp,2,51.0
class02_identity0661_sample09.bmp,2,54.0
class02_identity0091_sample03.bmp,2,57.0
class02_identity0580_sample09.bmp,2,63.0
class02_identity0282_sample06.bmp,2,65.0
class02_identity0398_sample03.bmp,2,53.0
class02_identity0502_sample03.bmp,2,62.0
class02_identity0465_sample03.bmp,2,51.0
class02_identity0720_sample08.bmp,2,56.0
class02_identity0095_sample03.bmp,2,63.0
class02_identity0862_sample01.bmp,2,60.0
class02_identity0380_sample07.bmp,2,49.0
class02_identity0475_sample08.bmp,2,62.0
class02_identity0997_sample08.bmp,2,50.0
class02_identity0714_sample01.bmp,2,61.0
class02_identity0332_sample02.bmp,2,65.0
class02_identity0101_sample02.bmp,2,60.0
class02_identity0959_sample10.bmp,2,56.0
class02_identity0430_sample03.bmp,2,61.0
class02_identity0377_sample01.bmp,2,51.0
class02_identity0391_sample01.bmp,2,60.0
class02_identity0930_sample02.bmp,2,56.0
class02_identity0528_sample05.bmp,2,49.0
class02_identity0616_sample06.bmp,2,59.0
class02_identity0400_sample01.bmp,2,52.0
class02_identity0497_sample09.bmp,2,71.0
class02_identity0270_sample08.bmp,2,69.0
class02_identity0150_sample06.bmp,2,59.0
class02_identity0970_sample02.bmp,2,53.0
class02_identity0442_sample03.bmp,2,53.0
class02_identity0895_sample03.bmp,2,50.0
class02_identity0761_sample05.bmp,2,58.0
class02_identity0672_sample04.bmp,2,64.0
class02_identity0253_sample02.bmp,2,71.0
class02_identity0929_sample07.bmp,2,53.0
class02_identity0675_sample10.bmp,2,71.0
class02_identity0819_sample08.bmp,2,64.0
class02_identity0088_sample10.bmp,2,63.0
class02_identity0503_sample09.bmp,2,68.0
class02_identity0213_sample03.bmp,2,49.0
class02_identity0824_sample02.bmp,2,51.0
class02_identity0858_sample02.bmp,2,49.0
class02_identity0268_sample05.bmp,2,57.0
class02_identity0082_sample05.bmp,2,55.0
class02_identity0569_sample06.bmp,2,53.0
class02_identity0665_sample08.bmp,2,66.0
class02_identity0599_sample05.bmp,2,72.0
class02_identity0710_sample05.bmp,2,68.0
class02_identity0428_sample01.bmp,2,65.0
class02_identity0847_sample07.bmp,2,62.0
class02_identity0305_sample05.bmp,2,52.0
class02_identity0520_sample04.bmp,2,58.0
class02_identity0729_sample04.bmp,2,56.0
class02_identity0197_sample08.bmp,2,58.0
class02_identity0904_sample03.bmp,2,52.0
class02_identity0550_sample10.bmp,2,50.0
class02_identity0722_sample08.bmp,2,56.0
class02_identity0548_sample03.bmp,2,62.0
class02_identity0191_sample03.bmp,2,69.0
class02_identity0062_sample03.bmp,2,68.0
class02_identity0742_sample02.bmp,2,63.0
class02_identity0660_sample10.bmp,2,51.0
class02_identity0294_sample07.bmp,2,52.0
class02_identity0708_sample05.bmp,2,64.0
class02_identity0344_sample01.bmp,2,68.0
class02_identity0683_sample05.bmp,2,66.0
class02_identity0660_sample07.bmp,2,49.0
class02_identity0565_sample03.bmp,2,69.0
class02_identity0013_sample04.bmp,2,65.0
