filename,Class,pmi
class01_identity1138.png,1,35.0
class01_identity0189.png,1,31.0
class01_identity0289.png,1,39.0
class01_identity2890.png,1,35.0
class01_identity1290.png,1,35.0
class01_identity1634.png,1,37.0
class01_identity2114.png,1,33.0
class01_identity0952.png,1,38.0
class01_identity1118.png,1,33.0
class01_identity0983.png,1,27.0
class01_identity0588.png,1,40.0
class01_identity2634.png,1,25.0
class01_identity0004.png,1,48.0
class01_identity1817.png,1,42.0
class01_identity0818.png,1,26.0
class01_identity1121.png,1,36.0
class01_identity2639.png,1,32.0
class01_identity2854.png,1,45.0
class01_identity2175.png,1,27.0
class01_identity0984.png,1,45.0
class01_identity2843.png,1,26.0
class01_identity1974.png,1,25.0
class01_identity0710.png,1,32.0
class01_identity1378.png,1,31.0
class01_identity2307.png,1,25.0
class01_identity1863.png,1,44.0
class01_identity2996.png,1,29.0
class01_identity2021.png,1,32.0
class01_identity2572.png,1,29.0
class01_identity2568.png,1,40.0
class01_identity1743.png,1,46.0
class01_identity0603.png,1,28.0
class01_identity2459.png,1,43.0
class01_identity1220.png,1,31.0
class01_identity1636.png,1,39.0
class01_identity1426.png,1,47.0
class01_identity1745.png,1,33.0
class01_identity0339.png,1,36.0
class01_identity0770.png,1,30.0
class01_identity2919.png,1,44.0
class01_identity2474.png,1,44.0
class01_identity0639.png,1,48.0
class01_identity2825.png,1,47.0
class01_identity1902.png,1,28.0
class01_identity1917.png,1,30.0
class01_identity1032.png,1,34.0
class01_identity0348.png,1,28.0
class01_identity2146.png,1,43.0
class01_identity0460.png,1,25.0
class01_identity0203.png,1,34.0
class01_identity1369.png,1,43.0
class01_identity2884.png,1,46.0
class01_identity0474.png,1,37.0
class01_identity0712.png,1,37.0
class01_identity1555.png,1,47.0
class01_identity2980.png,1,31.0
class01_identity1186.png,1,27.0
class01_identity2788.png,1,43.0
class01_identity2364.png,1,47.0
class01_identity2504.png,1,45.0
class01_identity1972.png,1,32.0
class01_identity1813.png,1,28.0
class01_identity2509.png,1,47.0
class01_identity0958.png,1,34.0
class01_identity0011.png,1,46.0
class01_identity1550.png,1,44.0
class01_identity1718.png,1,28.0
class01_identity1975.png,1,43.0
class01_identity2993.png,1,26.0
class01_identity1535.png,1,36.0
class01_identity1948.png,1,42.0
class01_identity1522.png,1,38.0
class01_identity1021.png,1,46.0
class01_identity0375.png,1,36.0
class01_identity0304.png,1,27.0
class01_identity1333.png,1,41.0
class01_identity0258.png,1,45.0
class01_identity0488.png,1,35.0
class01_identity1288.png,1,25.0
class01_identity2856.png,1,38.0
class01_identity1619.png,1,40.0
class01_identity1730.png,1,28.0
class01_identity1025.png,1,38.0
class01_identity0878.png,1,36.0
class01_identity1256.png,1,45.0
class01_identity0851.png,1,39.0
class01_identity2411.png,1,47.0
class01_identity1357.png,1,29.0
class01_identity2213.png,1,38.0
class01_identity0229.png,1,30.0
class01_identity2502.png,1,48.0
class01_identity2834.png,1,41.0
class01_identity1084.png,1,45.0
class01_identity2399.png,1,33.0
class01_identity1735.png,1,44.0
class01_identity0701.png,1,42.0
class01_identity1225.png,1,40.0
class01_identity1243.png,1,39.0
class01_identity1425.png,1,38.0
class01_identity1096.png,1,48.0
class01_identity0688.png,1,43.0
class01_identity2600.png,1,33.0
class01_identity2614.png,1,35.0
class01_identity0909.png,1,32.0
class01_identity0529.png,1,27.0
class01_identity1283.png,1,33.0
class01_identity2894.png,1,39.0
class01_identity2048.png,1,32.0
class01_identity2049.png,1,39.0
class01_identity2926.png,1,43.0
class01_identity1330.png,1,44.0
class01_identity2315.png,1,46.0
class01_identity1640.png,1,37.0
class01_identity0038.png,1,35.0
class01_identity1386.png,1,25.0
class01_identity0261.png,1,40.0
class01_identity0114.png,1,35.0
class01_identity0101.png,1,30.0
class01_identity1785.png,1,40.0
class01_identity1335.png,1,31.0
class01_identity0403.png,1,36.0
class01_identity2610.png,1,33.0
class01_identity1135.png,1,35.0
class01_identity1291.png,1,33.0
class01_identity1083.png,1,44.0
class01_identity2303.png,1,47.0
class01_identity0298.png,1,33.0
class01_identity1872.png,1,42.0
class01_identity2465.png,1,25.0
class01_identity2054.png,1,41.0
class01_identity0606.png,1,31.0
class01_identity2212.png,1,27.0
class01_identity1848.png,1,32.0
class01_identity1696.png,1,48.0
class01_identity1914.png,1,38.0
class01_identity2398.png,1,40.0
class01_identity1050.png,1,42.0
class01_identity0104.png,1,32.0
class01_identity2702.png,1,47.0
class01_identity1669.png,1,40.0
class01_identity1045.png,1,45.0
class01_identity2892.png,1,47.0
class01_identity1495.png,1,40.0
class01_identity1224.png,1,39.0
class01_identity2833.png,1,25.0
class01_identity2129.png,1,27.0
class01_identity0064.png,1,34.0
class01_identity2844.png,1,32.0
class01_identity1721.png,1,37.0
class01_identity0790.png,1,47.0
class01_identity0506.png,1,32.0
class01_identity1046.png,1,34.0
class01_identity0605.png,1,46.0
class01_identity2704.png,1,43.0
class01_identity0894.png,1,36.0
class01_identity2700.png,1,40.0
class01_identity0102.png,1,42.0
class01_identity1963.png,1,41.0
class01_identity1342.png,1,36.0
class01_identity1451.png,1,38.0
class01_identity0822.png,1,48.0
class01_identity2400.png,1,42.0
class01_identity1181.png,1,35.0
class01_identity2940.png,1,36.0
class01_identity1094.png,1,47.0
class01_identity2943.png,1,39.0
class01_identity1720.png,1,33.0
class01_identity0689.png,1,34.0
class01_identity0891.png,1,33.0
class01_identity0464.png,1,32.0
class01_identity2629.png,1,28.0
class01_identity2659.png,1,48.0
class01_identity0199.png,1,31.0
class01_identity0138.png,1,35.0
class01_identity1829.png,1,28.0
class01_identity2957.png,1,48.0
class01_identity0439.png,1,42.0
class01_identity2918.png,1,47.0
class01_identity1151.png,1,30.0
class01_identity2953.png,1,31.0
class01_identity0001.png,1,31.0
class01_identity0449.png,1,48.0
class01_identity1726.png,1,40.0
class01_identity2543.png,1,33.0
class01_identity2406.png,1,48.0
class01_identity2007.png,1,43.0
class01_identity2311.png,1,41.0
class01_identity1226.png,1,44.0
class01_identity0061.png,1,34.0
class01_identity0953.png,1,28.0
class01_identity1812.png,1,31.0
class01_identity2301.png,1,34.0
class01_identity2952.png,1,32.0
class01_identity1427.png,1,36.0
class01_identity1530.png,1,30.0
class01_identity1397.png,1,34.0
class01_identity0159.png,1,25.0
class01_identity1632.png,1,47.0
class01_identity2404.png,1,42.0
class01_identity1595.png,1,29.0
class01_identity1409.png,1,33.0
class01_identity1431.png,1,26.0
class01_identity2588.png,1,26.0
class01_identity2567.png,1,42.0
class01_identity0987.png,1,34.0
class01_identity2189.png,1,47.0
class01_identity1690.png,1,29.0
class01_identity1970.png,1,45.0
class01_identity2505.png,1,40.0
class01_identity0776.png,1,28.0
class01_identity1860.png,1,25.0
class01_identity0015.png,1,43.0
class01_identity2879.png,1,34.0
class01_identity0471.png,1,40.0
class01_identity2935.png,1,40.0
class01_identity2211.png,1,39.0
class01_identity1874.png,1,35.0
class01_identity2528.png,1,30.0
class01_identity2945.png,1,26.0
class01_identity2573.png,1,33.0
class01_identity1928.png,1,40.0
class01_identity1082.png,1,28.0
class01_identity2412.png,1,27.0
class01_identity0512.png,1,37.0
class01_identity1876.png,1,40.0
class01_identity0365.png,1,27.0
class01_identity0014.png,1,43.0
class01_identity2010.png,1,45.0
class01_identity1988.png,1,46.0
class01_identity0105.png,1,26.0
class01_identity2613.png,1,29.0
class01_identity0171.png,1,29.0
class01_identity1697.png,1,43.0
class01_identity2161.png,1,34.0
class01_identity2599.png,1,27.0
class01_identity2101.png,1,32.0
class01_identity0073.png,1,28.0
class01_identity1484.png,1,42.0
class01_identity0978.png,1,38.0
class01_identity0276.png,1,44.0
class01_identity2880.png,1,44.0
class01_identity2560.png,1,44.0
class01_identity0835.png,1,32.0
class01_identity2461.png,1,41.0
class01_identity1296.png,1,37.0
class01_identity1069.png,1,39.0
class01_identity0475.png,1,39.0
class01_identity1442.png,1,34.0
class01_identity2272.png,1,43.0
class01_identity1353.png,1,38.0
class01_identity0943.png,1,34.0
class01_identity1553.png,1,43.0
class01_identity2855.png,1,44.0
class01_identity0417.png,1,26.0
class01_identity1962.png,1,44.0
class01_identity2362.png,1,48.0
class01_identity1185.png,1,28.0
class01_identity1556.png,1,31.0
class01_identity1780.png,1,45.0
class01_identity2821.png,1,31.0
class01_identity2895.png,1,33.0
class01_identity2777.png,1,46.0
class01_identity1455.png,1,27.0
class01_identity0407.png,1,30.0
class01_identity1491.png,1,32.0
class01_identity0661.png,1,30.0
class01_identity0215.png,1,42.0
class01_identity2204.png,1,27.0
class01_identity0083.png,1,30.0
class01_identity2564.png,1,25.0
class01_identity0207.png,1,38.0
class01_identity1456.png,1,39.0
class01_identity1534.png,1,47.0
class01_identity1873.png,1,44.0
class01_identity1253.png,1,40.0
class01_identity0465.png,1,34.0
class01_identity1967.png,1,26.0
class01_identity0072.png,1,32.0
class01_identity2616.png,1,34.0
class01_identity2062.png,1,47.0
class01_identity2511.png,1,34.0
class01_identity1051.png,1,47.0
class01_identity0969.png,1,39.0
class01_identity1242.png,1,27.0
class01_identity1078.png,1,46.0
class01_identity0956.png,1,32.0
class01_identity2772.png,1,33.0
class01_identity2473.png,1,45.0
class01_identity2924.png,1,43.0
class01_identity0116.png,1,46.0
class01_identity0717.png,1,31.0
class01_identity2249.png,1,38.0
class01_identity0514.png,1,28.0
class01_identity2403.png,1,42.0
class01_identity1336.png,1,32.0
class01_identity2936.png,1,45.0
class01_identity0572.png,1,29.0
class01_identity0880.png,1,33.0
class01_identity2172.png,1,29.0
class01_identity0941.png,1,27.0
class01_identity2808.png,1,26.0
class01_identity2264.png,1,30.0
class01_identity2869.png,1,34.0
class01_identity1590.png,1,44.0
class01_identity0990.png,1,48.0
class01_identity2063.png,1,43.0
class01_identity1731.png,1,34.0
class01_identity1209.png,1,39.0
class01_identity1622.png,1,28.0
class01_identity1081.png,1,39.0
class01_identity0098.png,1,47.0
class01_identity1042.png,1,34.0
class01_identity0172.png,1,47.0
class01_identity1787.png,1,37.0
class01_identity1134.png,1,33.0
class01_identity1244.png,1,41.0
class01_identity2217.png,1,42.0
class01_identity0499.png,1,40.0
class01_identity1292.png,1,39.0
class01_identity2117.png,1,27.0
class01_identity1170.png,1,44.0
class01_identity2589.png,1,26.0
class01_identity2112.png,1,38.0
class01_identity2165.png,1,48.0
class01_identity2677.png,1,35.0
class01_identity0749.png,1,44.0
class01_identity2413.png,1,33.0
class01_identity2313.png,1,25.0
class01_identity1221.png,1,27.0
class01_identity1497.png,1,32.0
class01_identity0311.png,1,46.0
class01_identity1331.png,1,43.0
class01_identity2429.png,1,43.0
class01_identity1907.png,1,25.0
class01_identity1432.png,1,46.0
class01_identity1905.png,1,33.0
class01_identity0522.png,1,43.0
class01_identity0846.png,1,26.0
class01_identity1910.png,1,30.0
class01_identity1547.png,1,40.0
class01_identity1340.png,1,41.0
class01_identity1736.png,1,45.0
class01_identity2401.png,1,39.0
class01_identity1958.png,1,33.0
class01_identity2128.png,1,30.0
class01_identity1146.png,1,43.0
class01_identity1543.png,1,38.0
class01_identity2171.png,1,45.0
class01_identity1080.png,1,40.0
class01_identity0896.png,1,27.0
class01_identity2015.png,1,40.0
class01_identity1420.png,1,36.0
class01_identity0666.png,1,38.0
class01_identity1804.png,1,35.0
class01_identity1436.png,1,35.0
class01_identity1965.png,1,46.0
class01_identity2994.png,1,28.0
class01_identity1901.png,1,30.0
class01_identity0306.png,1,35.0
class01_identity1480.png,1,38.0
class01_identity1783.png,1,47.0
class01_identity2000.png,1,40.0
class01_identity0662.png,1,34.0
class01_identity2488.png,1,46.0
class01_identity2799.png,1,37.0
class01_identity2983.png,1,42.0
class01_identity1584.png,1,26.0
class01_identity0060.png,1,39.0
class01_identity1631.png,1,27.0
class01_identity0498.png,1,35.0
class01_identity0372.png,1,33.0
class01_identity2263.png,1,35.0
class01_identity0628.png,1,28.0
class01_identity0947.png,1,37.0
class01_identity0996.png,1,41.0
class01_identity2850.png,1,25.0
class01_identity2058.png,1,46.0
class01_identity1540.png,1,42.0
class01_identity2088.png,1,39.0
class01_identity0852.png,1,38.0
class01_identity2205.png,1,26.0
class01_identity0428.png,1,31.0
class01_identity2715.png,1,41.0
class01_identity0565.png,1,36.0
class01_identity0329.png,1,44.0
class01_identity2501.png,1,40.0
class01_identity1644.png,1,45.0
class01_identity1523.png,1,39.0
class01_identity1347.png,1,26.0
class01_identity0366.png,1,31.0
class01_identity1421.png,1,33.0
class01_identity2314.png,1,42.0
class01_identity1898.png,1,29.0
class01_identity0895.png,1,34.0
class01_identity2365.png,1,39.0
class01_identity0429.png,1,47.0
class01_identity0800.png,1,40.0
class01_identity2760.png,1,28.0
class01_identity0677.png,1,25.0
class01_identity1182.png,1,45.0
class01_identity1169.png,1,44.0
class01_identity1434.png,1,32.0
class01_identity2798.png,1,47.0
class01_identity0507.png,1,30.0
class01_identity2739.png,1,34.0
class01_identity0543.png,1,42.0
class01_identity0979.png,1,25.0
class01_identity0575.png,1,42.0
class01_identity1888.png,1,38.0
class01_identity1126.png,1,27.0
class01_identity2216.png,1,32.0
class01_identity0472.png,1,28.0
class01_identity0148.png,1,39.0
class01_identity1136.png,1,28.0
class01_identity1877.png,1,45.0
class01_identity2576.png,1,29.0
class01_identity2522.png,1,40.0
class01_identity2852.png,1,47.0
class01_identity2389.png,1,34.0
class01_identity1496.png,1,41.0
class01_identity0399.png,1,47.0
class01_identity2239.png,1,33.0
class01_identity2260.png,1,38.0
class01_identity1443.png,1,40.0
class01_identity2881.png,1,40.0
class01_identity0825.png,1,32.0
class01_identity2562.png,1,39.0
class01_identity2764.png,1,42.0
class01_identity2712.png,1,29.0
class01_identity2675.png,1,37.0
class01_identity1008.png,1,31.0
class01_identity1354.png,1,44.0
class01_identity1786.png,1,41.0
class01_identity0613.png,1,48.0
class01_identity1722.png,1,29.0
class01_identity0799.png,1,27.0
class01_identity0994.png,1,33.0
class01_identity2770.png,1,38.0
class01_identity2886.png,1,35.0
class01_identity1695.png,1,41.0
class01_identity0992.png,1,33.0
class01_identity0176.png,1,25.0
class01_identity1492.png,1,34.0
class01_identity0248.png,1,48.0
class01_identity0275.png,1,34.0
class01_identity1679.png,1,43.0
class01_identity2203.png,1,43.0
class01_identity0702.png,1,46.0
class01_identity1137.png,1,40.0
class01_identity0539.png,1,29.0
class01_identity2947.png,1,39.0
class01_identity2705.png,1,42.0
class01_identity0809.png,1,40.0
class01_identity0558.png,1,36.0
class01_identity0759.png,1,35.0
class01_identity0577.png,1,42.0
class01_identity0698.png,1,42.0
class01_identity0664.png,1,37.0
class01_identity2674.png,1,39.0
class01_identity0028.png,1,35.0
class01_identity0840.png,1,31.0
class01_identity2611.png,1,47.0
class01_identity0500.png,1,32.0
class01_identity1379.png,1,43.0
class01_identity0549.png,1,37.0
class01_identity1282.png,1,32.0
class01_identity2710.png,1,38.0
class01_identity1419.png,1,26.0
class01_identity1580.png,1,35.0
class01_identity2214.png,1,48.0
class01_identity1132.png,1,40.0
class01_identity0995.png,1,47.0
class01_identity2548.png,1,37.0
class01_identity1093.png,1,37.0
class01_identity0107.png,1,46.0
class01_identity1524.png,1,45.0
class01_identity0513.png,1,29.0
class01_identity1552.png,1,40.0
class01_identity2949.png,1,26.0
class01_identity0997.png,1,29.0
class01_identity1396.png,1,41.0
class01_identity0067.png,1,43.0
class01_identity0927.png,1,35.0
class01_identity1531.png,1,28.0
class01_identity1195.png,1,39.0
class01_identity2767.png,1,28.0
class01_identity1509.png,1,41.0
class01_identity1127.png,1,39.0
class01_identity2800.png,1,25.0
class01_identity0932.png,1,48.0
class01_identity0649.png,1,29.0
class01_identity2138.png,1,38.0
class01_identity0058.png,1,45.0
class01_identity1682.png,1,29.0
class01_identity2428.png,1,27.0
class01_identity2891.png,1,40.0
class01_identity1578.png,1,33.0
class01_identity0461.png,1,35.0
class01_identity2514.png,1,44.0
class01_identity1904.png,1,47.0
class01_identity1327.png,1,37.0
class01_identity0406.png,1,45.0
class01_identity1802.png,1,27.0
class01_identity0985.png,1,35.0
class01_identity1483.png,1,46.0
class01_identity1618.png,1,42.0
class01_identity0277.png,1,37.0
class01_identity1251.png,1,35.0
class01_identity1192.png,1,45.0
class01_identity0314.png,1,47.0
class01_identity1381.png,1,40.0
class01_identity1586.png,1,42.0
class01_identity1280.png,1,26.0
class01_identity0249.png,1,44.0
class01_identity0908.png,1,27.0
class01_identity2711.png,1,32.0
class01_identity2199.png,1,45.0
class01_identity2449.png,1,46.0
class02_identity2022.png,2,58.0
class02_identity1663.png,2,57.0
class02_identity1934.png,2,67.0
class02_identity2064.png,2,50.0
class02_identity1049.png,2,60.0
class02_identity0850.png,2,65.0
class02_identity0460.png,2,51.0
class02_identity2965.png,2,58.0
class02_identity2514.png,2,63.0
class02_identity0829.png,2,63.0
class02_identity2075.png,2,50.0
class02_identity0999.png,2,50.0
class02_identity2153.png,2,60.0
class02_identity0235.png,2,58.0
class02_identity0224.png,2,51.0
class02_identity2620.png,2,69.0
class02_identity1265.png,2,51.0
class02_identity1927.png,2,68.0
class02_identity2924.png,2,68.0
class02_identity0667.png,2,65.0
class02_identity2384.png,2,61.0
class02_identity0757.png,2,63.0
class02_identity0300.png,2,67.0
class02_identity2474.png,2,66.0
class02_identity0700.png,2,72.0
class02_identity2101.png,2,50.0
class02_identity1925.png,2,63.0
class02_identity2227.png,2,67.0
class02_identity1060.png,2,69.0
class02_identity0427.png,2,55.0
class02_identity2923.png,2,59.0
class02_identity1222.png,2,68.0
class02_identity0463.png,2,64.0
class02_identity0064.png,2,65.0
class02_identity1475.png,2,53.0
class02_identity0512.png,2,50.0
class02_identity1635.png,2,63.0
class02_identity0587.png,2,52.0
class02_identity2356.png,2,59.0
class02_identity0315.png,2,71.0
class02_identity2060.png,2,51.0
class02_identity0637.png,2,65.0
class02_identity2270.png,2,69.0
class02_identity2752.png,2,54.0
class02_identity0528.png,2,50.0
class02_identity2231.png,2,56.0
class02_identity0856.png,2,71.0
class02_identity2036.png,2,63.0
class02_identity1420.png,2,63.0
class02_identity1998.png,2,65.0
class02_identity2743.png,2,65.0
class02_identity1513.png,2,68.0
class02_identity2925.png,2,54.0
class02_identity0634.png,2,60.0
class02_identity0517.png,2,60.0
class02_identity1339.png,2,58.0
class02_identity0111.png,2,61.0
class02_identity0049.png,2,62.0
class02_identity0794.png,2,59.0
class02_identity0329.png,2,70.0
class02_identity0033.png,2,68.0
class02_identity2747.png,2,50.0
class02_identity2071.png,2,69.0
class02_identity2106.png,2,69.0
class02_identity2030.png,2,59.0
class02_identity0596.png,2,51.0
class02_identity1544.png,2,59.0
class02_identity2498.png,2,52.0
class02_identity1933.png,2,66.0
class02_identity1608.png,2,70.0
class02_identity2181.png,2,61.0
class02_identity1488.png,2,58.0
class02_identity0963.png,2,57.0
class02_identity1186.png,2,72.0
class02_identity1418.png,2,70.0
class02_identity1926.png,2,68.0
class02_identity0432.png,2,53.0
class02_identity1018.png,2,59.0
class02_identity1881.png,2,51.0
class02_identity2062.png,2,67.0
class02_identity2311.png,2,70.0
class02_identity0153.png,2,53.0
class02_identity0227.png,2,60.0
class02_identity0661.png,2,58.0
class02_identity1072.png,2,69.0
class02_identity1892.png,2,71.0
class02_identity1582.png,2,70.0
class02_identity0408.png,2,61.0
class02_identity0488.png,2,53.0
class02_identity1515.png,2,68.0
class02_identity0267.png,2,71.0
class02_identity0222.png,2,51.0
class02_identity2510.png,2,58.0
class02_identity2226.png,2,66.0
class02_identity2276.png,2,61.0
class02_identity0924.png,2,69.0
class02_identity0220.png,2,59.0
class02_identity2354.png,2,53.0
class02_identity1586.png,2,70.0
class02_identity1843.png,2,71.0
class02_identity2329.png,2,72.0
class02_identity2298.png,2,70.0
class02_identity0551.png,2,65.0
class02_identity2597.png,2,51.0
class02_identity1408.png,2,69.0
class02_identity0581.png,2,70.0
class02_identity2448.png,2,62.0
class02_identity0418.png,2,65.0
class02_identity1500.png,2,60.0
class02_identity2346.png,2,49.0
class02_identity0489.png,2,60.0
class02_identity1791.png,2,58.0
class02_identity2511.png,2,54.0
class02_identity1803.png,2,55.0
class02_identity0392.png,2,59.0
class02_identity2958.png,2,64.0
class02_identity0810.png,2,55.0
class02_identity0077.png,2,56.0
class02_identity1151.png,2,53.0
class02_identity1502.png,2,53.0
class02_identity0784.png,2,51.0
class02_identity0881.png,2,58.0
class02_identity2797.png,2,52.0
class02_identity1100.png,2,65.0
class02_identity1104.png,2,66.0
class02_identity2105.png,2,72.0
class02_identity2739.png,2,65.0
class02_identity2302.png,2,50.0
class02_identity2458.png,2,70.0
class02_identity2677.png,2,59.0
class02_identity0181.png,2,68.0
class02_identity2544.png,2,53.0
class02_identity1793.png,2,68.0
class02_identity1854.png,2,61.0
class02_identity1962.png,2,53.0
class02_identity1034.png,2,54.0
class02_identity1071.png,2,54.0
class02_identity2472.png,2,71.0
class02_identity0896.png,2,68.0
class02_identity2706.png,2,54.0
class02_identity0316.png,2,72.0
class02_identity0141.png,2,63.0
class02_identity0555.png,2,50.0
class02_identity2072.png,2,62.0
class02_identity2184.png,2,60.0
class02_identity2512.png,2,70.0
class02_identity1387.png,2,72.0
class02_identity1476.png,2,56.0
class02_identity1594.png,2,63.0
class02_identity0226.png,2,68.0
class02_identity2185.png,2,58.0
class02_identity2935.png,2,72.0
class02_identity0842.png,2,63.0
class02_identity1385.png,2,56.0
class02_identity2307.png,2,66.0
class02_identity0009.png,2,56.0
class02_identity1666.png,2,58.0
class02_identity0553.png,2,64.0
class02_identity2379.png,2,55.0
class02_identity0769.png,2,60.0
class02_identity0261.png,2,70.0
class02_identity2178.png,2,67.0
class02_identity0431.png,2,63.0
class02_identity1878.png,2,63.0
class02_identity0499.png,2,58.0
class02_identity1882.png,2,61.0
class02_identity0921.png,2,65.0
class02_identity1786.png,2,65.0
class02_identity0470.png,2,62.0
class02_identity2513.png,2,54.0
class02_identity2662.png,2,55.0
class02_identity1609.png,2,68.0
class02_identity0949.png,2,53.0
class02_identity1141.png,2,57.0
class02_identity2540.png,2,50.0
class02_identity1143.png,2,69.0
class02_identity1741.png,2,64.0
class02_identity0510.png,2,60.0
class02_identity1715.png,2,66.0
class02_identity0750.png,2,52.0
class02_identity2267.png,2,71.0
class02_identity1845.png,2,65.0
class02_identity2991.png,2,52.0
class02_identity0465.png,2,58.0
class02_identity0582.png,2,51.0
class02_identity1991.png,2,54.0
class02_identity0800.png,2,57.0
class02_identity1961.png,2,63.0
class02_identity0338.png,2,65.0
class02_identity2288.png,2,53.0
class02_identity1473.png,2,62.0
class02_identity0074.png,2,51.0
class02_identity0437.png,2,56.0
class02_identity1716.png,2,63.0
class02_identity2150.png,2,60.0
class02_identity2672.png,2,49.0
class02_identity0394.png,2,62.0
class02_identity1474.png,2,50.0
class02_identity2102.png,2,61.0
class02_identity0624.png,2,65.0
class02_identity2378.png,2,60.0
class02_identity0740.png,2,56.0
class02_identity2626.png,2,61.0
class02_identity0586.png,2,51.0
class02_identity2671.png,2,60.0
class02_identity2828.png,2,56.0
class02_identity0625.png,2,49.0
class02_identity0674.png,2,59.0
class02_identity0030.png,2,52.0
class02_identity2466.png,2,71.0
class02_identity1851.png,2,69.0
class02_identity1893.png,2,59.0
class02_identity1310.png,2,53.0
class02_identity2151.png,2,53.0
class02_identity0701.png,2,50.0
class02_identity0383.png,2,58.0
class02_identity2546.png,2,64.0
class02_identity0593.png,2,71.0
class02_identity1129.png,2,53.0
class02_identity2438.png,2,71.0
class02_identity0500.png,2,64.0
class02_identity2569.png,2,63.0
class02_identity0633.png,2,68.0
class02_identity1466.png,2,49.0
class02_identity1636.png,2,51.0
class02_identity2769.png,2,49.0
class02_identity1099.png,2,57.0
class02_identity2381.png,2,55.0
class02_identity2499.png,2,53.0
class02_identity2433.png,2,66.0
class02_identity0618.png,2,72.0
class02_identity1074.png,2,68.0
class02_identity0435.png,2,65.0
class02_identity1665.png,2,62.0
class02_identity1115.png,2,52.0
class02_identity2110.png,2,58.0
class02_identity2932.png,2,56.0
class02_identity0948.png,2,58.0
class02_identity0792.png,2,52.0
class02_identity0922.png,2,50.0
class02_identity0459.png,2,56.0
class02_identity2867.png,2,62.0
class02_identity2852.png,2,69.0
class02_identity2658.png,2,68.0
class02_identity2742.png,2,63.0
class02_identity1790.png,2,51.0
class02_identity1195.png,2,52.0
class02_identity0139.png,2,64.0
class02_identity2345.png,2,68.0
class02_identity1234.png,2,66.0
class02_identity0755.png,2,49.0
class02_identity2258.png,2,69.0
class02_identity1328.png,2,65.0
class02_identity1964.png,2,67.0
class02_identity1433.png,2,56.0
class02_identity1815.png,2,71.0
class02_identity0908.png,2,53.0
class02_identity1384.png,2,58.0
class02_identity0513.png,2,62.0
class02_identity0461.png,2,49.0
class02_identity0619.png,2,68.0
class02_identity2542.png,2,60.0
class02_identity0556.png,2,56.0
class02_identity1458.png,2,67.0
class02_identity2807.png,2,62.0
class02_identity2391.png,2,54.0
class02_identity2220.png,2,70.0
class02_identity0265.png,2,70.0
class02_identity1581.png,2,51.0
