filename,Class,pmi
class01_identity0168_sample06.bmp,1,32.0
class01_identity0805_sample06.bmp,1,29.0
class01_identity0274_sample09.bmp,1,40.0
class01_identity0711_sample03.bmp,1,46.0
class01_identity0393_sample01.bmp,1,28.0
class01_identity0777_sample05.bmp,1,43.0
class01_identity0355_sample03.bmp,1,31.0
class01_identity0301_sample06.bmp,1,39.0
class01_identity0105_sample07.bmp,1,47.0
class01_identity0591_sample10.bmp,1,33.0
class01_identity0983_sample03.bmp,1,36.0
class01_identity0447_sample04.bmp,1,30.0
class01_identity0271_sample08.bmp,1,44.0
class01_identity0989_sample02.bmp,1,44.0
class01_identity0006_sample10.bmp,1,48.0
class01_identity0493_sample05.bmp,1,47.0
class01_identity0828_sample09.bmp,1,28.0
class01_identity0976_sample06.bmp,1,30.0
class01_identity0509_sample08.bmp,1,34.0
class01_identity0041_sample01.bmp,1,28.0
class01_identity0282_sample06.bmp,1,43.0
class01_identity0987_sample04.bmp,1,25.0
class01_identity0514_sample01.bmp,1,34.0
class01_identity0333_sample03.bmp,1,43.0
class01_identity0281_sample10.bmp,1,46.0
class01_identity0402_sample06.bmp,1,37.0
class01_identity0493_sample10.bmp,1,37.0
class01_identity0961_sample08.bmp,1,47.0
class01_identity0504_sample07.bmp,1,31.0
class01_identity0135_sample05.bmp,1,27.0
class01_identity0306_sample03.bmp,1,43.0
class01_identity0262_sample10.bmp,1,47.0
class01_identity0249_sample07.bmp,1,45.0
class01_identity0145_sample08.bmp,1,32.0
class01_identity0932_sample08.bmp,1,28.0
class01_identity0662_sample09.bmp,1,47.0
class01_identity0826_sample05.bmp,1,34.0
class01_identity0231_sample01.bmp,1,46.0
class01_identity0699_sample02.bmp,1,44.0
class01_identity0725_sample03.bmp,1,28.0
class01_identity0050_sample07.bmp,1,43.0
class01_identity0731_sample05.bmp,1,26.0
class01_identity0738_sample04.bmp,1,36.0
class01_identity0329_sample04.bmp,1,42.0
class01_identity0223_sample07.bmp,1,38.0
class01_identity0860_sample10.bmp,1,46.0
class01_identity0979_sample07.bmp,1,36.0
class01_identity0052_sample03.bmp,1,27.0
class01_identity0765_sample08.bmp,1,41.0
class01_identity0469_sample06.bmp,1,45.0
class01_identity0835_sample06.bmp,1,35.0
class01_identity0361_sample09.bmp,1,25.0
class01_identity0629_sample05.bmp,1,38.0
class01_identity0271_sample10.bmp,1,40.0
class01_identity0124_sample08.bmp,1,28.0
class01_identity0219_sample06.bmp,1,38.0
class01_identity0894_sample10.bmp,1,36.0
class01_identity0238_sample05.bmp,1,45.0
class01_identity0720_sample01.bmp,1,39.0
class01_identity0368_sample07.bmp,1,47.0
class01_identity0399_sample02.bmp,1,29.0
class01_identity0149_sample04.bmp,1,38.0
class01_identity0308_sample08.bmp,1,30.0
class01_identity0058_sample08.bmp,1,48.0
class01_identity0412_sample01.bmp,1,41.0
class01_identity0934_sample02.bmp,1,45.0
class01_identity0905_sample03.bmp,1,33.0
class01_identity0002_sample07.bmp,1,44.0
class01_identity0261_sample04.bmp,1,42.0
class01_identity0275_sample07.bmp,1,40.0
class01_identity0916_sample05.bmp,1,39.0
class01_identity0565_sample08.bmp,1,38.0
class01_identity0702_sample09.bmp,1,48.0
class01_identity0253_sample04.bmp,1,43.0
class01_identity0568_sample06.bmp,1,33.0
class01_identity0297_sample03.bmp,1,35.0
class01_identity0955_sample08.bmp,1,32.0
class01_identity0583_sample01.bmp,1,27.0
class01_identity0604_sample03.bmp,1,33.0
class01_identity0328_sample06.bmp,1,39.0
class01_identity0112_sample01.bmp,1,32.0
class01_identity0542_sample03.bmp,1,39.0
class01_identity0842_sample07.bmp,1,43.0
class01_identity0609_sample05.bmp,1,44.0
class01_identity0890_sample10.bmp,1,46.0
class01_identity0620_sample09.bmp,1,37.0
class01_identity0269_sample09.bmp,1,35.0
class01_identity0891_sample07.bmp,1,25.0
class01_identity0249_sample03.bmp,1,40.0
class01_identity0568_sample01.bmp,1,35.0
class01_identity0610_sample06.bmp,1,30.0
class01_identity0635_sample01.bmp,1,40.0
class01_identity0489_sample07.bmp,1,31.0
class01_identity0169_sample04.bmp,1,36.0
class01_identity0231_sample05.bmp,1,33.0
class01_identity0539_sample01.bmp,1,35.0
class01_identity0675_sample08.bmp,1,33.0
class01_identity0397_sample10.bmp,1,44.0
class01_identity0209_sample05.bmp,1,47.0
class01_identity0558_sample06.bmp,1,33.0
class01_identity0627_sample07.bmp,1,42.0
class01_identity0886_sample10.bmp,1,25.0
class01_identity0140_sample06.bmp,1,41.0
class01_identity0220_sample01.bmp,1,31.0
class01_identity0887_sample10.bmp,1,27.0
class01_identity0129_sample05.bmp,1,32.0
class01_identity0336_sample07.bmp,1,48.0
class01_identity0197_sample06.bmp,1,38.0
class01_identity0664_sample08.bmp,1,40.0
class01_identity0323_sample05.bmp,1,42.0
class01_identity0245_sample03.bmp,1,32.0
class01_identity0762_sample09.bmp,1,47.0
class01_identity0925_sample06.bmp,1,40.0
class01_identity0333_sample09.bmp,1,45.0
class01_identity0370_sample05.bmp,1,47.0
class01_identity0382_sample01.bmp,1,40.0
class01_identity0505_sample01.bmp,1,39.0
class01_identity0740_sample08.bmp,1,25.0
class01_identity0655_sample04.bmp,1,27.0
class01_identity0891_sample05.bmp,1,34.0
class01_identity0534_sample08.bmp,1,32.0
class01_identity0022_sample07.bmp,1,37.0
class01_identity0615_sample07.bmp,1,47.0
class01_identity0738_sample08.bmp,1,32.0
class01_identity0191_sample01.bmp,1,34.0
class01_identity0010_sample06.bmp,1,46.0
class01_identity0142_sample06.bmp,1,43.0
class01_identity0297_sample07.bmp,1,36.0
class01_identity0971_sample04.bmp,1,40.0
class01_identity0934_sample07.bmp,1,42.0
class01_identity0928_sample09.bmp,1,41.0
class01_identity0218_sample09.bmp,1,36.0
class01_identity0641_sample01.bmp,1,38.0
class01_identity0673_sample01.bmp,1,48.0
class01_identity0258_sample09.bmp,1,42.0
class01_identity0140_sample02.bmp,1,35.0
class01_identity0475_sample08.bmp,1,36.0
class01_identity0141_sample06.bmp,1,47.0
class01_identity0345_sample10.bmp,1,39.0
class01_identity0716_sample04.bmp,1,33.0
class01_identity0091_sample03.bmp,1,34.0
class01_identity0806_sample09.bmp,1,33.0
class01_identity0575_sample08.bmp,1,32.0
class01_identity0801_sample02.bmp,1,28.0
class01_identity0860_sample06.bmp,1,48.0
class01_identity0463_sample08.bmp,1,31.0
class01_identity0894_sample07.bmp,1,35.0
class01_identity0029_sample03.bmp,1,28.0
class01_identity0832_sample03.bmp,1,48.0
class01_identity0011_sample02.bmp,1,42.0
class01_identity0715_sample06.bmp,1,47.0
class01_identity0875_sample03.bmp,1,30.0
class01_identity0338_sample07.bmp,1,31.0
class01_identity0506_sample01.bmp,1,31.0
class01_identity0425_sample01.bmp,1,48.0
class01_identity0739_sample09.bmp,1,40.0
class01_identity0652_sample05.bmp,1,33.0
class01_identity0531_sample02.bmp,1,48.0
class01_identity0542_sample01.bmp,1,43.0
class01_identity0270_sample10.bmp,1,41.0
class01_identity0936_sample03.bmp,1,44.0
class01_identity0639_sample03.bmp,1,34.0
class01_identity0078_sample05.bmp,1,28.0
class01_identity0958_sample04.bmp,1,31.0
class01_identity0755_sample01.bmp,1,34.0
class01_identity0794_sample02.bmp,1,32.0
class01_identity0002_sample09.bmp,1,36.0
class01_identity0850_sample05.bmp,1,30.0
class01_identity0880_sample06.bmp,1,34.0
class01_identity0056_sample01.bmp,1,25.0
class01_identity0134_sample04.bmp,1,47.0
class01_identity0627_sample09.bmp,1,42.0
class01_identity0309_sample10.bmp,1,29.0
class01_identity0157_sample02.bmp,1,33.0
class01_identity0285_sample02.bmp,1,26.0
class01_identity0782_sample09.bmp,1,26.0
class01_identity0179_sample06.bmp,1,42.0
class01_identity0936_sample09.bmp,1,34.0
class01_identity0546_sample09.bmp,1,47.0
class01_identity0716_sample10.bmp,1,29.0
class01_identity0446_sample05.bmp,1,45.0
class01_identity0469_sample02.bmp,1,40.0
class01_identity0189_sample10.bmp,1,28.0
class01_identity0114_sample04.bmp,1,25.0
class01_identity0946_sample09.bmp,1,43.0
class01_identity0863_sample04.bmp,1,34.0
class01_identity0147_sample03.bmp,1,40.0
class01_identity0254_sample08.bmp,1,40.0
class01_identity0439_sample01.bmp,1,39.0
class01_identity0671_sample05.bmp,1,35.0
class01_identity0008_sample02.bmp,1,30.0
class01_identity0282_sample08.bmp,1,26.0
class01_identity0253_sample09.bmp,1,33.0
class01_identity0806_sample05.bmp,1,40.0
class01_identity0243_sample02.bmp,1,28.0
class01_identity0432_sample06.bmp,1,27.0
class01_identity0344_sample08.bmp,1,37.0
class01_identity0833_sample08.bmp,1,40.0
class01_identity0887_sample09.bmp,1,27.0
class01_identity0685_sample05.bmp,1,43.0
class01_identity0431_sample03.bmp,1,45.0
class01_identity0237_sample09.bmp,1,46.0
class01_identity0670_sample06.bmp,1,26.0
class01_identity0766_sample06.bmp,1,29.0
class01_identity0304_sample03.bmp,1,29.0
class01_identity0392_sample04.bmp,1,43.0
class01_identity0354_sample08.bmp,1,34.0
class01_identity0942_sample07.bmp,1,27.0
class01_identity0880_sample04.bmp,1,32.0
class01_identity0678_sample02.bmp,1,28.0
class01_identity0576_sample05.bmp,1,42.0
class01_identity0815_sample07.bmp,1,38.0
class01_identity0989_sample10.bmp,1,44.0
class01_identity0923_sample10.bmp,1,44.0
class01_identity0105_sample06.bmp,1,44.0
class01_identity0975_sample02.bmp,1,32.0
class01_identity0049_sample02.bmp,1,41.0
class01_identity0322_sample07.bmp,1,37.0
class01_identity0370_sample09.bmp,1,39.0
class01_identity0557_sample07.bmp,1,39.0
class01_identity0024_sample08.bmp,1,34.0
class01_identity0414_sample07.bmp,1,43.0
class01_identity0753_sample08.bmp,1,38.0
class01_identity0287_sample03.bmp,1,34.0
class01_identity0220_sample07.bmp,1,43.0
class01_identity0123_sample02.bmp,1,44.0
class01_identity0843_sample09.bmp,1,26.0
class01_identity0276_sample07.bmp,1,44.0
class01_identity0287_sample06.bmp,1,48.0
class01_identity0959_sample03.bmp,1,28.0
class01_identity0566_sample01.bmp,1,31.0
class01_identity0083_sample10.bmp,1,45.0
class01_identity0451_sample10.bmp,1,31.0
class01_identity0331_sample02.bmp,1,33.0
class01_identity0194_sample05.bmp,1,46.0
class01_identity0994_sample01.bmp,1,27.0
class01_identity0644_sample06.bmp,1,30.0
class01_identity0675_sample05.bmp,1,32.0
class01_identity0273_sample07.bmp,1,30.0
class01_identity0514_sample04.bmp,1,42.0
class01_identity0784_sample08.bmp,1,27.0
class01_identity0128_sample08.bmp,1,30.0
class01_identity0703_sample02.bmp,1,25.0
class01_identity0567_sample02.bmp,1,38.0
class01_identity0116_sample03.bmp,1,39.0
class01_identity0927_sample05.bmp,1,47.0
class01_identity0998_sample06.bmp,1,44.0
class01_identity0333_sample01.bmp,1,40.0
class01_identity0171_sample02.bmp,1,34.0
class01_identity0092_sample03.bmp,1,26.0
class01_identity0856_sample07.bmp,1,32.0
class01_identity0976_sample05.bmp,1,34.0
class01_identity0986_sample10.bmp,1,47.0
class01_identity0332_sample09.bmp,1,34.0
class01_identity0399_sample01.bmp,1,47.0
class01_identity0883_sample01.bmp,1,39.0
class01_identity0031_sample03.bmp,1,27.0
class01_identity0711_sample07.bmp,1,46.0
class01_identity0459_sample04.bmp,1,32.0
class01_identity0511_sample03.bmp,1,33.0
class01_identity0416_sample02.bmp,1,45.0
class01_identity0466_sample09.bmp,1,43.0
class01_identity0393_sample06.bmp,1,46.0
class01_identity0895_sample01.bmp,1,31.0
class01_identity0123_sample10.bmp,1,38.0
class01_identity0909_sample07.bmp,1,28.0
class01_identity0925_sample02.bmp,1,42.0
class01_identity0143_sample10.bmp,1,32.0
class01_identity0539_sample08.bmp,1,45.0
class01_identity0858_sample09.bmp,1,29.0
class01_identity0667_sample08.bmp,1,33.0
class01_identity0817_sample03.bmp,1,29.0
class01_identity0130_sample02.bmp,1,27.0
class01_identity0917_sample09.bmp,1,26.0
class01_identity0451_sample08.bmp,1,30.0
class01_identity0764_sample08.bmp,1,34.0
class01_identity0380_sample08.bmp,1,44.0
class01_identity0941_sample02.bmp,1,48.0
class01_identity0553_sample08.bmp,1,43.0
class01_identity0144_sample04.bmp,1,34.0
class01_identity0487_sample03.bmp,1,39.0
class01_identity0019_sample07.bmp,1,28.0
class01_identity0124_sample03.bmp,1,39.0
class01_identity0944_sample06.bmp,1,47.0
class01_identity0187_sample06.bmp,1,34.0
class01_identity0424_sample02.bmp,1,47.0
class01_identity0836_sample10.bmp,1,37.0
class01_identity0193_sample04.bmp,1,33.0
class01_identity0709_sample04.bmp,1,41.0
class01_identity0931_sample03.bmp,1,42.0
class01_identity0831_sample02.bmp,1,40.0
class01_identity0822_sample01.bmp,1,39.0
class01_identity0125_sample10.bmp,1,27.0
class01_identity0199_sample02.bmp,1,44.0
class01_identity0429_sample05.bmp,1,26.0
class01_identity0748_sample09.bmp,1,38.0
class01_identity0316_sample07.bmp,1,48.0
class01_identity0768_sample08.bmp,1,35.0
class01_identity0465_sample01.bmp,1,44.0
class01_identity0379_sample08.bmp,1,33.0
class01_identity0723_sample03.bmp,1,25.0
class01_identity0631_sample02.bmp,1,27.0
class01_identity0113_sample02.bmp,1,32.0
class01_identity0636_sample09.bmp,1,46.0
class01_identity0219_sample02.bmp,1,43.0
class01_identity0257_sample07.bmp,1,43.0
class01_identity0940_sample09.bmp,1,25.0
class01_identity0823_sample10.bmp,1,46.0
class01_identity0217_sample03.bmp,1,33.0
class01_identity0364_sample08.bmp,1,43.0
class01_identity0079_sample06.bmp,1,26.0
class01_identity0103_sample02.bmp,1,30.0
class01_identity0246_sample09.bmp,1,40.0
class01_identity0775_sample01.bmp,1,41.0
class01_identity0699_sample03.bmp,1,45.0
class01_identity0106_sample08.bmp,1,39.0
class01_identity0511_sample09.bmp,1,33.0
class01_identity0550_sample05.bmp,1,30.0
class01_identity0652_sample04.bmp,1,43.0
class01_identity0081_sample03.bmp,1,38.0
class01_identity0206_sample08.bmp,1,45.0
class01_identity0541_sample01.bmp,1,40.0
class01_identity0551_sample03.bmp,1,27.0
class01_identity0635_sample08.bmp,1,40.0
class01_identity1000_sample05.bmp,1,36.0
class01_identity0608_sample05.bmp,1,38.0
class01_identity0463_sample07.bmp,1,35.0
class01_identity0573_sample09.bmp,1,35.0
class01_identity0763_sample03.bmp,1,46.0
class01_identity0571_sample09.bmp,1,28.0
class01_identity0456_sample03.bmp,1,30.0
class01_identity0406_sample09.bmp,1,35.0
class01_identity0519_sample06.bmp,1,38.0
class01_identity0598_sample02.bmp,1,47.0
class01_identity0355_sample08.bmp,1,40.0
class01_identity0802_sample06.bmp,1,34.0
class01_identity0137_sample04.bmp,1,46.0
class01_identity0912_sample09.bmp,1,37.0
class01_identity0893_sample03.bmp,1,42.0
class01_identity0128_sample01.bmp,1,26.0
class01_identity0169_sample01.bmp,1,39.0
class01_identity0755_sample07.bmp,1,27.0
class02_identity0013_sample04.bmp,2,67.0
class02_identity0249_sample08.bmp,2,66.0
class02_identity0650_sample07.bmp,2,66.0
class02_identity0226_sample08.bmp,2,59.0
class02_identity0834_sample01.bmp,2,70.0
class02_identity0374_sample02.bmp,2,52.0
class02_identity0543_sample09.bmp,2,62.0
class02_identity0304_sample05.bmp,2,60.0
class02_identity0917_sample01.bmp,2,70.0
class02_identity0479_sample03.bmp,2,62.0
class02_identity0790_sample06.bmp,2,72.0
class02_identity0395_sample08.bmp,2,50.0
class02_identity0138_sample10.bmp,2,58.0
class02_identity0745_sample03.bmp,2,68.0
class02_identity0305_sample04.bmp,2,58.0
class02_identity0239_sample07.bmp,2,60.0
class02_identity0019_sample08.bmp,2,52.0
class02_identity0710_sample05.bmp,2,67.0
class02_identity0527_sample08.bmp,2,65.0
class02_identity0614_sample10.bmp,2,55.0
class02_identity0023_sample02.bmp,2,53.0
class02_identity0679_sample03.bmp,2,70.0
class02_identity0388_sample06.bmp,2,64.0
class02_identity0228_sample06.bmp,2,56.0
class02_identity0742_sample05.bmp,2,52.0
class02_identity0021_sample07.bmp,2,60.0
class02_identity0997_sample07.bmp,2,66.0
class02_identity0129_sample10.bmp,2,60.0
class02_identity0887_sample04.bmp,2,52.0
class02_identity0471_sample09.bmp,2,57.0
class02_identity0448_sample08.bmp,2,67.0
class02_identity0807_sample07.bmp,2,56.0
class02_identity0308_sample08.bmp,2,62.0
class02_identity0995_sample07.bmp,2,66.0
class02_identity0790_sample10.bmp,2,68.0
class02_identity0510_sample04.bmp,2,68.0
class02_identity0386_sample10.bmp,2,70.0
class02_identity0207_sample05.bmp,2,69.0
class02_identity0714_sample01.bmp,2,66.0
class02_identity0728_sample02.bmp,2,49.0
class02_identity0393_sample02.bmp,2,68.0
class02_identity0564_sample07.bmp,2,70.0
class02_identity0817_sample09.bmp,2,71.0
class02_identity0221_sample02.bmp,2,57.0
class02_identity0607_sample04.bmp,2,49.0
class02_identity0457_sample02.bmp,2,54.0
class02_identity0369_sample10.bmp,2,57.0
class02_identity0717_sample10.bmp,2,71.0
class02_identity0934_sample03.bmp,2,58.0
class02_identity0702_sample06.bmp,2,59.0
class02_identity0676_sample04.bmp,2,60.0
class02_identity0066_sample07.bmp,2,49.0
class02_identity0196_sample09.bmp,2,54.0
class02_identity0245_sample09.bmp,2,53.0
class02_identity0867_sample07.bmp,2,67.0
class02_identity0663_sample02.bmp,2,70.0
class02_identity0245_sample03.bmp,2,61.0
class02_identity0139_sample02.bmp,2,51.0
class02_identity0784_sample06.bmp,2,53.0
class02_identity0158_sample10.bmp,2,72.0
class02_identity0418_sample04.bmp,2,69.0
class02_identity0657_sample01.bmp,2,49.0
class02_identity0001_sample08.bmp,2,51.0
class02_identity0749_sample01.bmp,2,72.0
class02_identity0089_sample02.bmp,2,65.0
class02_identity0337_sample02.bmp,2,55.0
class02_identity0479_sample09.bmp,2,61.0
class02_identity0295_sample09.bmp,2,62.0
class02_identity0575_sample10.bmp,2,63.0
class02_identity0461_sample06.bmp,2,59.0
class02_identity0043_sample02.bmp,2,54.0
class02_identity0247_sample06.bmp,2,60.0
class02_identity0239_sample10.bmp,2,58.0
class02_identity0678_sample10.bmp,2,72.0
class02_identity0604_sample04.bmp,2,59.0
class02_identity0675_sample02.bmp,2,67.0
class02_identity0142_sample05.bmp,2,68.0
